ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,23,1,2022-11-07,Georgetown,,Salem Int'l,REG (Non-Conf),W 77-46,,8,1,4,.250,1,4,.250,0,0,.375,1,2,.500,0,0,0,0,1,0,0,0,4,2.2,Teaghan Flaherty,https://www.sports-reference.com/cbb/players/teaghan-flaherty-1.html,georgetown,2022-23
2,24,4,2022-11-18,Georgetown,,Cal State Fullerton,REG (Non-Conf),W 63-42,,2,1,1,1.000,1,1,1.000,0,0,1.500,0,0,,0,0,0,0,0,0,0,0,3,2.7,Teaghan Flaherty,https://www.sports-reference.com/cbb/players/teaghan-flaherty-1.html,georgetown,2022-23
