ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,1,2024-11-04,Florida International,,Florida National,REG (Non-Conf),W 132-25,,11,2,3,.667,0,0,,2,3,.667,.667,0,0,1,1,2,0,0,0,1,1,4,2.3,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
2,17,2,2024-11-08,Florida International,,Abilene Christian,REG (Non-Conf),L 73-76,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
3,18,3,2024-11-13,Florida International,,Jacksonville,REG (Non-Conf),L 54-72,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,2,0,-1.8,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
4,19,4,2024-11-19,Florida International,@,Miami (FL),REG (Non-Conf),L 51-79,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
5,20,6,2024-11-29,Florida International,,Wagner,REG (Non-Conf),W 87-52,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
6,21,7,2024-12-01,Florida International,,Abilene Christian,REG (Non-Conf),L 67-87,,6,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
7,22,8,2024-12-07,Florida International,,Yale,REG (Non-Conf),W 82-60,*,12,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
8,23,9,2024-12-16,Florida International,@,UT Arlington,REG (Non-Conf),L 56-72,*,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
9,24,10,2024-12-20,Florida International,N,Hampton,REG (Non-Conf),W 70-60,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
10,25,11,2024-12-21,Florida International,,Miami (OH),REG (Non-Conf),L 55-62,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,1,0,1,0,2,1.7,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
11,26,12,2025-01-02,Florida International,@,Middle Tennessee,REG (Conf),L 38-69,,9,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,1,2,0,-3.2,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
12,27,17,2025-01-18,Florida International,@,UTEP,REG (Conf),L 68-70,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
13,28,18,2025-01-25,Florida International,@,Liberty,REG (Conf),L 54-83,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
14,29,19,2025-01-30,Florida International,,Jacksonville State,REG (Conf),W 62-52,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
15,30,21,2025-02-06,Florida International,@,Sam Houston State,REG (Conf),L 54-66,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
16,31,22,2025-02-08,Florida International,@,Louisiana Tech,REG (Conf),L 59-69,,6,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0.6,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
17,32,23,2025-02-13,Florida International,,UTEP,REG (Conf),W 83-66,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
18,33,25,2025-02-22,Florida International,,Liberty,REG (Conf),L 57-73,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
19,34,28,2025-03-06,Florida International,,Western Kentucky,REG (Conf),L 48-83,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
20,35,29,2025-03-08,Florida International,,Middle Tennessee,REG (Conf),L 44-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Stewart,https://www.sports-reference.com/cbb/players/lauren-stewart-3.html,florida-international,2024-25
