ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2022-11-13,Manhattan,@,Duquesne,REG (Non-Conf),L 46-67,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,Gemma Ruiz Garcia,https://www.sports-reference.com/cbb/players/gemma-ruiz-garcia-1.html,manhattan,2022-23
2,2,5,2022-11-25,Manhattan,N,Lindenwood,REG (Non-Conf),W 69-53,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Gemma Ruiz Garcia,https://www.sports-reference.com/cbb/players/gemma-ruiz-garcia-1.html,manhattan,2022-23
3,3,11,2022-12-22,Manhattan,,LIU,REG (Non-Conf),W 73-47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Gemma Ruiz Garcia,https://www.sports-reference.com/cbb/players/gemma-ruiz-garcia-1.html,manhattan,2022-23
4,4,22,2023-02-04,Manhattan,,Saint Peter's,REG (Conf),W 57-44,*,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Gemma Ruiz Garcia,https://www.sports-reference.com/cbb/players/gemma-ruiz-garcia-1.html,manhattan,2022-23
5,5,29,2023-03-02,Manhattan,,Rider,REG (Conf),W 69-52,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,Gemma Ruiz Garcia,https://www.sports-reference.com/cbb/players/gemma-ruiz-garcia-1.html,manhattan,2022-23
