ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,7,2024-11-29,Youngstown State,N,Southern Indiana,REG (Non-Conf),L 34-70,,11,1,6,.167,1,5,.200,0,1,.000,.250,0,0,0,1,1,2,1,0,0,1,3,1.5,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
2,2,8,2024-11-30,Youngstown State,N,Towson,REG (Non-Conf),L 57-68,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,1,0,1,1,0,0,0,0,0,0.0,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
3,3,11,2024-12-14,Youngstown State,@,Ohio State,REG (Non-Conf),L 39-87,,13,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,0,1,1,0,0,1,1,1,5,2.6,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
4,4,13,2024-12-21,Youngstown State,,Point Park,REG (Non-Conf),W 85-42,,17,1,5,.200,0,3,.000,1,2,.500,.200,0,0,0,3,3,3,0,0,0,1,2,1.5,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
5,5,15,2025-01-01,Youngstown State,@,Purdue Fort Wayne,REG (Conf),L 60-74,,5,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,-1.4,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
6,6,20,2025-01-23,Youngstown State,@,Cleveland State,REG (Conf),L 53-67,,2,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
7,7,22,2025-01-29,Youngstown State,,Purdue Fort Wayne,REG (Conf),L 56-79,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
8,8,27,2025-02-20,Youngstown State,@,Detroit Mercy,REG (Conf),W 67-59,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,1,0,0,1,0,0,-1.0,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
9,9,29,2025-02-26,Youngstown State,@,Robert Morris,REG (Conf),L 53-76,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
10,10,31,2025-03-04,Youngstown State,@,Wright State,CTOURN,L 58-73,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hayden Barrier,https://www.sports-reference.com/cbb/players/hayden-barrier-1.html,youngstown-state,2024-25
