ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,6,2024-12-04,Texas Southern,@,Baylor,REG (Non-Conf),L 29-101,,4,1,3,.333,0,0,1,3,.333,.333,0,0,0,0,0,0,1,0,0,0,2,1.3,Mikayla Malik,https://www.sports-reference.com/cbb/players/mikayla-malik-2.html,texas-southern,2024-25
2,2,7,2024-12-07,Texas Southern,,UCF,REG (Non-Conf),L 87-93,,6,0,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Mikayla Malik,https://www.sports-reference.com/cbb/players/mikayla-malik-2.html,texas-southern,2024-25
3,3,9,2024-12-16,Texas Southern,@,Texas A&M,REG (Non-Conf),L 60-85,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mikayla Malik,https://www.sports-reference.com/cbb/players/mikayla-malik-2.html,texas-southern,2024-25
