ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,73,1,2022-11-07,East Carolina,,South Carolina State,REG (Non-Conf),W 71-35,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,2,2,0.9,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
2,74,3,2022-11-13,East Carolina,,UNC Wilmington,REG (Non-Conf),W 76-49,,14,1,4,.250,0,0,1,4,.250,.250,1,2,.500,2,0,2,2,1,0,1,1,3,2.6,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
3,75,4,2022-11-16,East Carolina,,High Point,REG (Non-Conf),W 65-54 (OT),,7,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,2,0,-0.1,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
4,76,5,2022-11-20,East Carolina,,Charleston Southern,REG (Non-Conf),W 64-31,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
5,77,7,2022-11-27,East Carolina,@,Virginia,REG (Non-Conf),L 50-72,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,1,1,0,-1.4,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
6,78,8,2022-12-01,East Carolina,@,George Mason,REG (Non-Conf),L 41-54,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
7,79,10,2022-12-06,East Carolina,,Maryland Eastern Shore,REG (Non-Conf),W 67-41,,2,0,0,,0,0,0,0,,,1,2,.500,1,2,3,0,0,0,0,0,1,1.9,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
8,80,12,2022-12-19,East Carolina,,North Carolina A&T,REG (Non-Conf),W 79-49,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
9,81,27,2023-02-18,East Carolina,,UCF,REG (Conf),W 63-57,*,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,1,0,0,0.0,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
10,82,29,2023-02-25,East Carolina,@,Tulane,REG (Conf),L 56-64,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
11,83,33,2023-03-18,East Carolina,@,Texas,ROUND-64,L 40-79,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Xianna Josephs,https://www.sports-reference.com/cbb/players/xianna-josephs-1.html,east-carolina,2022-23
