ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,37,1,2022-11-07,Southern Utah,,New Mexico,REG (Non-Conf),W 76-68,*,33,9,10,.900,0,0,9,10,.900,.900,1,1,1.000,3,10,13,3,0,3,1,0,19,23.9,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
2,38,2,2022-11-09,Southern Utah,,Benedictine,REG (Non-Conf),W 102-60,*,13,4,6,.667,0,0,4,6,.667,.667,0,0,,3,3,6,0,0,3,1,1,8,9.1,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
3,39,3,2022-11-12,Southern Utah,@,Gonzaga,REG (Non-Conf),L 38-91,*,35,6,12,.500,0,0,6,12,.500,.500,2,3,.667,4,6,10,0,0,2,3,1,14,10.2,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
4,40,4,2022-11-14,Southern Utah,@,Eastern Washington,REG (Non-Conf),L 60-62,*,38,6,13,.462,0,0,6,13,.462,.462,1,2,.500,8,6,14,1,1,2,2,2,13,13.6,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
5,41,5,2022-11-21,Southern Utah,@,Oregon,REG (Non-Conf),L 54-66,*,36,6,13,.462,0,0,6,13,.462,.462,0,0,,2,7,9,1,2,2,0,3,12,11.7,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
6,42,6,2022-11-26,Southern Utah,,UC Santa Barbara,REG (Non-Conf),L 96-102 (3OT),*,51,8,15,.533,0,0,8,15,.533,.533,2,3,.667,5,10,15,4,0,3,5,4,18,15.1,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
7,43,7,2022-12-01,Southern Utah,,Texas A&M–Commerce,REG (Non-Conf),W 71-56,*,32,8,13,.615,0,0,8,13,.615,.615,0,0,,2,14,16,1,1,4,2,1,16,17.8,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
8,44,8,2022-12-03,Southern Utah,@,Northern Arizona,REG (Non-Conf),L 65-76,*,28,5,12,.417,0,0,5,12,.417,.417,0,0,,1,8,9,1,1,3,1,4,10,7.9,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
9,45,9,2022-12-07,Southern Utah,@,Colorado,REG (Non-Conf),L 48-78,*,29,4,6,.667,0,0,4,6,.667,.667,0,0,,1,5,6,0,0,0,2,0,8,5.6,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
10,46,10,2022-12-17,Southern Utah,,La Sierra,REG (Non-Conf),W 77-44,*,21,3,8,.375,0,0,3,8,.375,.375,0,0,,2,6,8,1,0,3,1,1,6,6.2,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,southern-utah,2022-23
