player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/sierra-dacosta-1.html,Sierra DaCosta,20,SR,G,5-9,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/carrie-gross-1.html,Carrie Gross,13,SR,G,5-11,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/micah-hoggatt-1.html,Micah Hoggatt,25,SR,F,6-0,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/allie-best-1.html,Allie Best,2,SR,G,5-8,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/mary-mcmillan-1.html,Mary McMillan,3,SO,G,5-6,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/dejah-carter-1.html,Dejah Carter,14,SR,F,6-3,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/evan-miller-2.html,Evan Miller,22,SO,G,5-11,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/jayde-gamble-1.html,Jayde Gamble,1,FR,G,5-6,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/rinnah-green-1.html,Rinnah Green,10,SR,G,5-8,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/dazia-powell-1.html,Dazia Powell,11,SR,G,5-10,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/asia-henderson-1.html,Asia Henderson,42,SR,C,6-3,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/jaliya-sharp-1.html,Jaliya Sharp,12,FR,C,6-3,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/vita-stam-1.html,Vita Stam,21,JR,F,6-3,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/britany-range-1.html,Britany Range,0,SO,G,5-10,north-carolina-wilmington,2022
https://www.sports-reference.com/cbb/players/selma-eklund-1.html,Selma Eklund,4,FR,G-F,6-0,north-carolina-wilmington,2022
