ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Lehigh,,LIU,REG (Non-Conf),W 83-59,,7,2,2,1.000,2,2,1.000,0,0,1.500,0,0,0,0,0,0,0,0,1,1,6,4.0,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
2,2,2,2024-11-08,Lehigh,@,Michigan,REG (Non-Conf),L 55-86,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
3,3,5,2024-11-22,Lehigh,,Hofstra,REG (Non-Conf),W 80-61,,1,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
4,4,7,2024-11-30,Lehigh,,Marist,REG (Non-Conf),W 56-39,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
5,5,8,2024-12-01,Lehigh,,Valparaiso,REG (Non-Conf),W 77-59,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
6,6,9,2024-12-04,Lehigh,@,Drexel,REG (Non-Conf),L 44-53,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
7,7,10,2024-12-08,Lehigh,@,Cornell,REG (Non-Conf),W 73-51,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sibelle Zambie,https://www.sports-reference.com/cbb/players/sibelle-zambie-1.html,lehigh,2024-25
