player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/cierra-dillard-1.html,Cierra Dillard,24,SR,G,5-9,buffalo,2018
https://www.sports-reference.com/cbb/players/cassie-oursler-1.html,Cassie Oursler,31,SR,C,6-3,buffalo,2018
https://www.sports-reference.com/cbb/players/stephanie-reid-1.html,Stephanie Reid,1,SR,G,5-6,buffalo,2018
https://www.sports-reference.com/cbb/players/summer-hemphill-1.html,Summer Hemphill,0,SO,G,6-1,buffalo,2018
https://www.sports-reference.com/cbb/players/katherine-ups-1.html,Katherine Ups,5,SR,G,5-9,buffalo,2018
https://www.sports-reference.com/cbb/players/autumn-jones-1.html,Autumn Jones,13,JR,G,5-8,buffalo,2018
https://www.sports-reference.com/cbb/players/mariah-suchan-1.html,Mariah Suchan,21,SR,F,6-1,buffalo,2018
https://www.sports-reference.com/cbb/players/brittany-morrison-1.html,Brittany Morrison,32,JR,F,5-9,buffalo,2018
https://www.sports-reference.com/cbb/players/courtney-wilkins-1.html,Courtney Wilkins,12,JR,F,6-1,buffalo,2018
https://www.sports-reference.com/cbb/players/theresa-onwuka-1.html,Theresa Onwuka,11,SO,G,5-10,buffalo,2018
https://www.sports-reference.com/cbb/players/marissa-hamilton-1.html,Marissa Hamilton,30,FR,F,6-0,buffalo,2018
https://www.sports-reference.com/cbb/players/hanna-hall-1.html,Hanna Hall,4,FR,G,5-3,buffalo,2018
https://www.sports-reference.com/cbb/players/liisa-ups-1.html,Liisa Ups,3,SR,G,5-9,buffalo,2018
https://www.sports-reference.com/cbb/players/ayoleka-sodade-1.html,Ayoleka Sodade,22,JR,G,5-8,buffalo,2018
