player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/rangie-bessard-1.html,Rangie Bessard,35,SR,F,6-1,wichita-state,2018
https://www.sports-reference.com/cbb/players/angiee-tompkins-1.html,Angiee Tompkins,40,SR,F,6-2,wichita-state,2018
https://www.sports-reference.com/cbb/players/diamond-lockhart-1.html,Diamond Lockhart,4,SR,G,5-5,wichita-state,2018
https://www.sports-reference.com/cbb/players/sabrina-lozada-cabbage-1.html,Sabrina Lozada-Cabbage,11,JR,F,6-2,wichita-state,2018
https://www.sports-reference.com/cbb/players/keke-thompson-1.html,Keke Thompson,1,SR,G,5-5,wichita-state,2018
https://www.sports-reference.com/cbb/players/jeliah-preston-1.html,Jeliah Preston,5,SR,G,5-7,wichita-state,2018
https://www.sports-reference.com/cbb/players/cesaria-ambrosio-1.html,Cesaria Ambrosio,30,JR,G,6-0,wichita-state,2018
https://www.sports-reference.com/cbb/players/alyssia-faye-1.html,Alyssia Faye,22,FR,F,6-2,wichita-state,2018
https://www.sports-reference.com/cbb/players/aundra-stovall-1.html,Aundra Stovall,3,SR,G,5-2,wichita-state,2018
https://www.sports-reference.com/cbb/players/jaleesa-chapel-1.html,Jaleesa Chapel,25,SR,G,5-9,wichita-state,2018
https://www.sports-reference.com/cbb/players/tamara-lee-1.html,Tamara Lee,10,SR,G,5-8,wichita-state,2018
https://www.sports-reference.com/cbb/players/fanny-hakanson-1.html,Fanny Hakanson,12,FR,G,5-8,wichita-state,2018
