player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/imani-robinson-1.html,Imani Robinson,11,SO,G,5-11,incarnate-word,2018
https://www.sports-reference.com/cbb/players/gabbi-bowie-1.html,Gabbi Bowie,4,JR,G,5-8,incarnate-word,2018
https://www.sports-reference.com/cbb/players/quincy-baker-1.html,Quincy Baker,24,SR,C,6-2,incarnate-word,2018
https://www.sports-reference.com/cbb/players/sydnee-wynn-1.html,Sydnee Wynn,15,FR,F,6-2,incarnate-word,2018
https://www.sports-reference.com/cbb/players/kara-speer-1.html,Kara Speer,5,FR,G,5-9,incarnate-word,2018
https://www.sports-reference.com/cbb/players/melina-merritt-1.html,Melina Merritt,12,SR,G,5-7,incarnate-word,2018
https://www.sports-reference.com/cbb/players/liz-holter-1.html,Liz Holter,22,FR,G,5-9,incarnate-word,2018
https://www.sports-reference.com/cbb/players/haley-frias-1.html,Haley Frias,10,SR,G,5-8,incarnate-word,2018
https://www.sports-reference.com/cbb/players/olivia-noah-1.html,Olivia Noah,32,,F,6-1,incarnate-word,2018
https://www.sports-reference.com/cbb/players/charmaine-mcbride-1.html,Charmaine McBride,20,FR,F,5-9,incarnate-word,2018
https://www.sports-reference.com/cbb/players/alexandra-busby-leija-1.html,Alexandra Busby-Leija,3,SO,G,5-8,incarnate-word,2018
https://www.sports-reference.com/cbb/players/kandyce-shepard-1.html,Kandyce Shepard,33,FR,F,6-2,incarnate-word,2018
https://www.sports-reference.com/cbb/players/laci-hawthorne-1.html,Laci Hawthorne,1,FR,F,6-0,incarnate-word,2018
https://www.sports-reference.com/cbb/players/brooke-bradley-1.html,Brooke Bradley,25,FR,G-F,5-11,incarnate-word,2018
https://www.sports-reference.com/cbb/players/camille-cunningham-1.html,Camille Cunningham,14,,G,5-5,incarnate-word,2018
