ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,Ball State,,Tennessee Tech,REG (Non-Conf),W 97-64,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
2,2,3,2023-11-14,Ball State,@,Chicago State,REG (Non-Conf),W 85-56,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
3,3,6,2023-11-24,Ball State,,Notre Dame,REG (Non-Conf),L 59-90,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
4,4,8,2023-12-06,Ball State,@,Connecticut,REG (Non-Conf),L 63-90,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
5,5,12,2023-12-30,Ball State,,Oakland City,REG (Non-Conf),W 95-58,,12,3,4,.750,3,4,.750,0,0,,1.125,0,0,0,0,0,0,1,0,1,3,9,6.2,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
6,6,13,2024-01-03,Ball State,@,Western Michigan,REG (Conf),W 78-56,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
7,7,17,2024-01-17,Ball State,@,Central Michigan,REG (Conf),W 79-47,,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
8,8,19,2024-01-24,Ball State,,Miami (OH),REG (Conf),W 91-56,,12,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,0,0,3,0,0,3,1,0,-4.1,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
9,9,22,2024-02-03,Ball State,,Ohio,REG (Conf),W 97-66,,10,2,5,.400,1,3,.333,1,2,.500,.500,0,0,0,0,0,3,0,0,3,3,5,0.2,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
10,10,26,2024-02-21,Ball State,,Central Michigan,REG (Conf),W 78-54,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ashlynn Brooke,https://www.sports-reference.com/cbb/players/ashlynn-brooke-1.html,ball-state,2023-24
