ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Austin Peay,,Bethel (TN),REG (Non-Conf),L 52-64,,27,3,12,.250,3,11,.273,0,1,.000,.375,0,0,0,0,0,1,1,0,0,0,9,3.5,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
2,2,2,2024-11-08,Austin Peay,@,Vanderbilt,REG (Non-Conf),L 37-93,,16,1,4,.250,1,4,.250,0,0,,.375,0,0,0,0,0,0,0,0,0,1,3,0.2,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
3,3,3,2024-11-15,Austin Peay,@,Indiana State,REG (Non-Conf),W 74-56,*,20,3,7,.429,3,7,.429,0,0,,.643,0,0,0,1,1,0,0,0,0,0,9,5.6,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
4,4,4,2024-11-17,Austin Peay,@,Miami (OH),REG (Non-Conf),L 52-59,*,10,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,1,0,0,0,0,3,3.4,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
5,5,5,2024-11-24,Austin Peay,,Mercer,REG (Non-Conf),W 66-53,*,20,1,6,.167,1,6,.167,0,0,,.250,0,0,0,0,0,1,4,0,1,0,3,2.9,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
6,6,6,2024-11-30,Austin Peay,N,Manhattan,REG (Non-Conf),L 46-61,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
7,7,7,2024-12-01,Austin Peay,@,Florida Atlantic,REG (Non-Conf),W 59-58,,15,1,4,.250,1,4,.250,0,0,,.375,0,0,0,1,1,0,0,0,0,3,3,-0.3,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
8,8,8,2024-12-07,Austin Peay,@,Murray State,REG (Non-Conf),L 80-116,,8,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,1,3,2.3,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
9,9,9,2024-12-15,Austin Peay,@,California,REG (Non-Conf),L 45-71,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
10,10,13,2025-01-04,Austin Peay,,North Florida,REG (Conf),W 60-52,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
11,11,14,2025-01-08,Austin Peay,@,North Alabama,REG (Conf),W 75-57,,19,4,8,.500,4,8,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,12,8.0,Briana Rivera,https://www.sports-reference.com/cbb/players/briana-rivera-1.html,austin-peay,2024-25
