ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,60,1,2021-11-09,East Carolina,@,Middle Tennessee,REG (Non-Conf),L 49-70,*,14,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,0,3,3,0,0,0,2,2,3,0.4,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
2,61,2,2021-11-12,East Carolina,@,High Point,REG (Non-Conf),L 50-60,*,10,0,4,.000,0,0,0,4,.000,.000,0,0,,1,5,6,0,1,1,4,2,0,-3.7,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
3,62,3,2021-11-15,East Carolina,,Gardner-Webb,REG (Non-Conf),W 81-52,*,14,3,5,.600,0,0,3,5,.600,.600,0,0,,1,4,5,2,2,0,0,2,6,8.2,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
4,63,4,2021-11-18,East Carolina,,Hampton,REG (Non-Conf),W 75-58,*,22,5,9,.556,0,0,5,9,.556,.556,1,3,.333,2,3,5,1,0,3,0,3,11,9.8,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
5,64,5,2021-11-21,East Carolina,@,Wake Forest,REG (Non-Conf),L 52-73,*,20,4,8,.500,0,0,4,8,.500,.500,0,0,,3,4,7,0,0,1,3,2,8,4.2,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
6,65,6,2021-11-23,East Carolina,,Coppin State,REG (Non-Conf),W 75-44,*,22,3,7,.429,0,0,3,7,.429,.429,6,8,.750,5,6,11,0,0,3,4,4,12,9.3,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
7,66,7,2021-11-28,East Carolina,,Campbell,REG (Non-Conf),W 76-66,*,25,2,4,.500,0,0,2,4,.500,.500,3,4,.750,2,2,4,1,1,5,3,2,7,8.0,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
8,67,8,2021-12-01,East Carolina,@,VCU,REG (Non-Conf),L 48-65,*,12,0,2,.000,0,0,0,2,.000,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.9,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
9,68,9,2021-12-04,East Carolina,,Towson,REG (Non-Conf),L 51-66,*,7,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,2,3,1,0,0,1,1,2,2.3,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
10,69,10,2021-12-06,East Carolina,,North Carolina Central,REG (Non-Conf),W 75-34,*,12,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,3,4,0,2,0,1,4,4,4.4,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
11,70,11,2021-12-16,East Carolina,@,North Carolina A&T,REG (Non-Conf),L 59-75,,19,4,4,1.000,0,0,4,4,1.000,1.000,0,0,,4,3,7,1,0,2,2,5,8,8.6,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
12,71,12,2021-12-19,East Carolina,@,UNC Wilmington,REG (Non-Conf),W 79-50,*,15,4,5,.800,0,0,4,5,.800,.800,0,0,,3,3,6,0,2,3,0,2,8,12.4,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
13,72,13,2021-12-21,East Carolina,,Maryland Eastern Shore,REG (Non-Conf),W 85-57,*,17,3,5,.600,0,0,3,5,.600,.600,2,2,1.000,3,3,6,0,1,2,1,2,8,9.3,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
14,73,14,2022-01-08,East Carolina,,UCF,REG (Conf),L 43-52,,11,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,0,1,1,1,1,2,1.6,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
15,74,15,2022-01-11,East Carolina,@,Tulsa,REG (Conf),L 59-71,,7,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,1,0,0,-0.7,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
16,75,16,2022-01-13,East Carolina,@,SMU,REG (Conf),L 49-60,,11,0,2,.000,0,0,0,2,.000,.000,1,2,.500,1,1,2,1,1,0,0,3,1,0.7,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
17,76,17,2022-01-16,East Carolina,,Cincinnati,REG (Conf),W 71-48,*,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,2,0,2,4,0,-1.3,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
18,77,18,2022-01-19,East Carolina,,Temple,REG (Conf),L 41-56,*,8,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,0,0,0,1,3,0,-2.6,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
19,78,19,2022-01-25,East Carolina,@,Wichita State,REG (Conf),L 55-70,*,18,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,2,4,6,1,0,0,2,2,3,2.8,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
20,79,20,2022-01-29,East Carolina,@,Tulane,REG (Conf),L 55-75,,8,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,1,0,0.3,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
21,80,21,2022-02-03,East Carolina,,SMU,REG (Conf),L 46-58,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Tiara Chambers,https://www.sports-reference.com/cbb/players/tiara-chambers-1.html,east-carolina,2021-22
