ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,88,1,2024-11-05,Syracuse,,Niagara,REG (Non-Conf),W 108-84,*,21,9,12,.750,0,0,9,12,.750,.750,1,5,.200,3,5,8,1,0,0,2,3,19,13.7,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
2,89,2,2024-11-10,Syracuse,,Saint Joseph's,REG (Non-Conf),L 70-84,*,31,2,7,.286,0,0,2,7,.286,.286,2,4,.500,2,3,5,0,1,1,2,2,6,2.3,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
3,90,3,2024-11-13,Syracuse,,Maryland,REG (Non-Conf),L 73-84,*,35,7,18,.389,0,0,7,18,.389,.389,2,2,1.000,6,5,11,0,1,0,2,1,16,10.5,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
4,91,4,2024-11-17,Syracuse,,FDU,REG (Non-Conf),W 77-58,*,22,6,7,.857,0,0,6,7,.857,.857,0,0,,4,3,7,0,0,1,0,0,12,13.9,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
5,92,5,2024-11-20,Syracuse,,Albany (NY),REG (Non-Conf),L 70-73,*,29,2,7,.286,0,0,2,7,.286,.286,5,6,.833,6,3,9,0,1,1,1,2,9,9.5,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
6,93,6,2024-11-25,Syracuse,N,Missouri,REG (Non-Conf),W 82-59,*,24,7,11,.636,0,0,7,11,.636,.636,2,2,1.000,2,3,5,1,1,1,1,1,16,14.4,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
7,94,7,2024-11-26,Syracuse,N,Creighton,REG (Non-Conf),L 59-86,*,17,3,6,.500,0,0,3,6,.500,.500,0,0,,3,2,5,0,0,0,3,1,6,2.3,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
8,95,8,2024-12-01,Syracuse,,Yale,REG (Non-Conf),W 78-50,*,17,4,6,.667,0,0,4,6,.667,.667,0,0,,0,3,3,0,3,0,1,0,8,8.3,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
9,96,9,2024-12-04,Syracuse,@,Texas A&M,REG (Non-Conf),L 45-57,*,31,4,8,.500,0,0,4,8,.500,.500,3,4,.750,5,6,11,1,1,2,3,2,11,11.2,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
10,97,10,2024-12-08,Syracuse,,Notre Dame,REG (Conf),L 62-93,*,10,3,6,.500,0,0,3,6,.500,.500,0,0,,3,1,4,0,0,2,1,0,6,5.8,Kyra Wood,https://www.sports-reference.com/cbb/players/kyra-wood-1.html,syracuse,2024-25
