ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,23,1,2024-11-05,Syracuse,,Niagara,REG (Non-Conf),W 108-84,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
2,24,4,2024-11-17,Syracuse,,FDU,REG (Non-Conf),W 77-58,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
3,25,6,2024-11-25,Syracuse,N,Missouri,REG (Non-Conf),W 82-59,,15,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,3,0,0,2,1,3,1.7,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
4,26,7,2024-11-26,Syracuse,N,Creighton,REG (Non-Conf),L 59-86,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
5,27,8,2024-12-01,Syracuse,,Yale,REG (Non-Conf),W 78-50,,10,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
6,28,11,2024-12-18,Syracuse,@,Binghamton,REG (Non-Conf),W 87-60,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,1,0,0,0,0,1.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
7,29,12,2024-12-21,Syracuse,,Dartmouth,REG (Non-Conf),W 87-52,,10,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,1,0,0,0.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
8,30,18,2025-01-19,Syracuse,@,Boston College,REG (Conf),L 51-92,,16,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,0,0,0,0,0,0,1,2,-0.1,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
9,31,19,2025-01-23,Syracuse,,NC State,REG (Conf),L 66-74,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
10,32,24,2025-02-13,Syracuse,@,Stanford,REG (Conf),L 58-79,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
11,33,27,2025-02-23,Syracuse,@,Duke,REG (Conf),L 49-80,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,1,1,0,-1.4,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
12,34,29,2025-03-02,Syracuse,,Boston College,REG (Conf),W 82-57,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,0,2,0,-0.8,Lexi McNabb,https://www.sports-reference.com/cbb/players/lexi-mcnabb-1.html,syracuse,2024-25
