player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/desirae-hansen-1.html,Desirae Hansen,mcneese-state,2021-22,G,27,27,829,.531,.681,.147,12.3,21.6,20.0
https://www.sports-reference.com/cbb/players/kaili-chamberlin-1.html,Kaili Chamberlin,mcneese-state,2021-22,G,28,24,702,.508,.581,.176,10.9,15.9,24.7
https://www.sports-reference.com/cbb/players/zuzanna-kulinska-1.html,Zuzanna Kulinska,mcneese-state,2021-22,G,28,27,650,.477,.354,.345,19.8,19.8,24.7
https://www.sports-reference.com/cbb/players/cristina-gil-1.html,Cristina Gil,mcneese-state,2021-22,G,28,18,622,.531,.521,.213,22.5,25.8,24.3
https://www.sports-reference.com/cbb/players/divine-tanks-1.html,Divine Tanks,mcneese-state,2021-22,F,28,24,561,.519,.012,.448,4.9,19.9,21.2
https://www.sports-reference.com/cbb/players/leshenae-stubblefield-1.html,Le'Shenae Stubblefield,mcneese-state,2021-22,G,28,11,544,.556,.356,.818,10.0,21.1,20.6
https://www.sports-reference.com/cbb/players/kyla-hamilton-1.html,Kyla Hamilton,mcneese-state,2021-22,G,27,1,428,.495,.410,.433,21.2,23.3,23.8
https://www.sports-reference.com/cbb/players/clara-rosini-1.html,Clara Rosini,mcneese-state,2021-22,G,28,4,402,.364,.500,.400,8.9,24.6,17.1
https://www.sports-reference.com/cbb/players/lana-skripkina-1.html,Lana Skripkina,mcneese-state,2021-22,F,28,4,399,.401,.352,.231,7.1,22.3,15.7
https://www.sports-reference.com/cbb/players/emerson-taylor-1.html,Emerson Taylor,mcneese-state,2021-22,F,19,0,176,.357,.200,.255,2.0,14.0,19.7
https://www.sports-reference.com/cbb/players/mireia-yespes-1.html,Mireia Yespes,mcneese-state,2021-22,G,19,0,172,.447,.114,.250,9.2,18.3,16.9
https://www.sports-reference.com/cbb/players/taylor-wilkins-1.html,Taylor Wilkins,mcneese-state,2021-22,G-F,21,0,158,.490,.508,.153,14.3,11.2,21.8
https://www.sports-reference.com/cbb/players/lizzy-ratcliff-1.html,Lizzy Ratcliff,mcneese-state,2021-22,G,1,0,10,1.000,.000,.000,17.4,0.0,4.8
