ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Alcorn State,@,Marquette,REG (Non-Conf),L 35-96,,19,2,5,.400,1,3,.333,1,2,.500,.500,0,0,0,0,0,1,0,0,0,0,5,3.0,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
2,2,2,2021-11-14,Alcorn State,@,Mississippi State,REG (Non-Conf),L 63-86,,8,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
3,3,3,2021-11-19,Alcorn State,,Southeastern Louisiana,REG (Non-Conf),L 58-69,,8,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,0,0,1,0,0,0,0,0,-1.4,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
4,4,4,2021-11-23,Alcorn State,@,Central Arkansas,REG (Non-Conf),L 48-64,,19,3,9,.333,3,7,.429,0,2,.000,.500,0,0,1,0,1,0,0,0,1,2,9,2.8,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
5,5,5,2021-11-26,Alcorn State,@,Wichita State,REG (Non-Conf),L 49-90,,16,2,5,.400,2,5,.400,0,0,,.600,0,0,1,1,2,0,1,0,2,1,6,2.9,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
6,6,6,2021-12-04,Alcorn State,@,Louisiana–Monroe,REG (Non-Conf),L 60-74,,14,1,4,.250,1,4,.250,0,0,,.375,0,0,0,2,2,0,1,0,0,1,3,1.8,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
7,7,7,2021-12-08,Alcorn State,@,Baylor,REG (Non-Conf),L 40-94,,15,1,4,.250,1,2,.500,0,2,.000,.375,0,0,0,1,1,0,0,0,0,1,3,0.5,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
8,8,8,2021-12-13,Alcorn State,,Tougaloo,REG (Non-Conf),W 77-48,,15,3,5,.600,2,3,.667,1,2,.500,.800,0,0,1,3,4,2,0,0,2,1,8,6.3,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
9,9,9,2021-12-15,Alcorn State,@,Louisiana State,REG (Non-Conf),L 36-100,*,25,5,8,.625,3,6,.500,2,2,1.000,.813,0,0,0,1,1,1,0,0,1,0,13,9.4,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
10,10,10,2022-01-05,Alcorn State,@,Jackson State,REG (Conf),L 49-75,*,20,2,4,.500,2,3,.667,0,1,.000,.750,0,0,0,1,1,0,0,0,0,1,6,3.9,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
11,11,11,2022-01-08,Alcorn State,@,Alabama A&M,REG (Conf),W 61-59,*,15,3,5,.600,2,2,1.000,1,3,.333,.800,0,0,1,1,2,0,0,0,1,0,8,5.7,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
12,12,12,2022-01-10,Alcorn State,@,Alabama State,REG (Conf),L 39-74,*,26,2,12,.167,2,12,.167,0,0,,.250,0,0,1,1,2,0,0,0,1,0,6,-1.6,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
13,13,13,2022-01-15,Alcorn State,,Texas Southern,REG (Conf),L 60-63,*,18,1,5,.200,1,5,.200,0,0,,.300,0,0,0,0,0,0,0,0,0,1,3,-0.5,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
14,14,14,2022-01-17,Alcorn State,,Prairie View A&M,REG (Conf),L 55-63,*,18,0,5,.000,0,2,.000,0,3,.000,.000,0,0,0,3,3,1,0,0,2,0,0,-3.9,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
15,15,15,2022-01-29,Alcorn State,,Southern,REG (Conf),L 40-65,*,16,2,7,.286,2,6,.333,0,1,.000,.429,0,0,0,0,0,0,0,0,1,0,6,0.9,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
16,16,16,2022-01-31,Alcorn State,,Grambling State,REG (Conf),L 41-65,*,15,0,3,.000,0,3,.000,0,0,,.000,0,0,2,0,2,0,0,0,3,0,0,-3.7,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
17,17,17,2022-02-05,Alcorn State,@,Arkansas–Pine Bluff,REG (Conf),L 57-77,*,20,4,8,.500,1,4,.250,3,4,.750,.563,0,0,0,1,1,0,0,0,3,2,9,1.5,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
18,18,18,2022-02-07,Alcorn State,@,Mississippi Valley State,REG (Conf),L 76-93,*,26,1,9,.111,1,8,.125,0,1,.000,.167,0,0,0,1,1,0,0,0,2,1,3,-5.0,Maya Claytor,https://www.sports-reference.com/cbb/players/maya-claytor-1.html,alcorn-state,2021-22
