ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,30,1,2023-11-06,Western Carolina,,Agnes Scott,REG (Non-Conf),W 101-27,,18,4,4,1.000,0,0,4,4,1.000,1.000,0,0,,3,5,8,0,1,0,0,0,8,11.4,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
2,31,2,2023-11-09,Western Carolina,,Radford,REG (Non-Conf),L 49-67,,10,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,1,0,1,0,2,2.3,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
3,32,3,2023-11-13,Western Carolina,@,UAB,REG (Non-Conf),L 56-81,,8,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,0,1,0,0,1,0,0,3,3.0,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
4,33,4,2023-11-16,Western Carolina,@,UNC Wilmington,REG (Non-Conf),W 54-43,*,16,0,0,,0,0,0,0,,,0,0,,2,4,6,2,0,1,1,1,0,3.3,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
5,34,5,2023-11-18,Western Carolina,@,Campbell,REG (Non-Conf),L 52-70,*,11,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,1,0,-1.8,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
6,35,6,2023-11-22,Western Carolina,@,North Carolina Central,REG (Non-Conf),L 58-69,*,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,2,1,1,1,2,3.0,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
7,36,7,2023-11-28,Western Carolina,,Georgia State,REG (Non-Conf),L 57-90,,8,1,4,.250,0,0,1,4,.250,.250,2,2,1.000,1,1,2,0,0,0,1,1,4,1.2,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
8,37,8,2023-12-02,Western Carolina,,Presbyterian,REG (Non-Conf),L 41-60,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
9,38,9,2023-12-05,Western Carolina,,USC Upstate,REG (Non-Conf),L 64-73,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
10,39,10,2023-12-09,Western Carolina,,UNC Asheville,REG (Non-Conf),L 48-59,,15,1,2,.500,0,0,1,2,.500,.500,0,0,,0,3,3,0,1,0,3,2,2,-0.9,Ewa Kielar,https://www.sports-reference.com/cbb/players/ewa-kielar-1.html,western-carolina,2023-24
