ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2021-11-16,Massachusetts,,Iona,REG (Non-Conf),W 79-56,,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,Natousha Harden,https://www.sports-reference.com/cbb/players/natousha-harden-1.html,massachusetts,2021-22
2,2,5,2021-11-23,Massachusetts,@,Providence,REG (Non-Conf),W 80-62,,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,Natousha Harden,https://www.sports-reference.com/cbb/players/natousha-harden-1.html,massachusetts,2021-22
3,3,14,2021-12-22,Massachusetts,@,Hartford,REG (Non-Conf),W 86-40,,4,0,0,0,0,0,0,1,2,.500,0,2,2,0,0,0,1,1,1,-0.2,Natousha Harden,https://www.sports-reference.com/cbb/players/natousha-harden-1.html,massachusetts,2021-22
