ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,22,2,2024-11-06,Northern Illinois,@,Iowa,REG (Non-Conf),L 73-91,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
2,23,6,2024-11-27,Northern Illinois,,Illinois–Chicago,REG (Non-Conf),L 66-69,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
3,24,7,2024-12-07,Northern Illinois,@,Missouri,REG (Non-Conf),L 55-94,,10,0,0,,0,0,0,0,,,0,4,.000,1,2,3,2,0,0,3,0,0,-1.9,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
4,25,8,2024-12-15,Northern Illinois,N,Indiana State,REG (Non-Conf),W 82-78,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
5,26,9,2024-12-17,Northern Illinois,@,Eastern Kentucky,REG (Non-Conf),L 64-76,,4,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,0,0,0,1,0,2,0.0,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
6,27,10,2024-12-20,Northern Illinois,,Idaho State,REG (Non-Conf),W 51-50 (OT),,6,2,2,1.000,0,0,2,2,1.000,1.000,0,2,.000,0,1,1,0,1,0,0,0,4,3.9,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
7,28,11,2024-12-28,Northern Illinois,,Viterbo University,REG (Non-Conf),W 92-44,,16,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,3,4,1,0,0,1,2,2,2.2,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
8,29,12,2025-01-01,Northern Illinois,@,Toledo,REG (Conf),W 59-58,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
9,30,13,2025-01-04,Northern Illinois,,Ohio,REG (Conf),L 55-71,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
10,31,16,2025-01-15,Northern Illinois,,Miami (OH),REG (Conf),L 52-73,,4,1,1,1.000,0,0,1,1,1.000,1.000,1,1,1.000,0,1,1,0,0,0,0,1,3,2.6,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
11,32,18,2025-01-22,Northern Illinois,@,Eastern Michigan,REG (Conf),W 78-70,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
12,33,19,2025-01-25,Northern Illinois,,Ball State,REG (Conf),L 62-81,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
13,34,20,2025-01-29,Northern Illinois,,Central Michigan,REG (Conf),W 80-75,,0,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
14,35,21,2025-02-01,Northern Illinois,@,Buffalo,REG (Conf),L 58-84,,8,1,3,.333,0,0,1,3,.333,.333,0,0,,0,2,2,0,0,0,0,2,2,0.1,Maddy Fay,https://www.sports-reference.com/cbb/players/maddy-fay-1.html,northern-illinois,2024-25
