ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,11,4,2023-11-18,Portland State,@,New Mexico State,REG (Non-Conf),L 38-57,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
2,12,8,2023-12-12,Portland State,,Bushnell,REG (Non-Conf),W 69-60,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
3,13,13,2024-01-03,Portland State,@,Kansas City,REG (Non-Conf),L 56-75,,1,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
4,14,15,2024-01-11,Portland State,@,Idaho State,REG (Conf),L 43-79,,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
5,15,16,2024-01-13,Portland State,@,Weber State,REG (Conf),L 53-89,,3,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
6,16,19,2024-01-25,Portland State,@,Montana,REG (Conf),L 46-87,,5,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
7,17,20,2024-01-27,Portland State,@,Montana State,REG (Conf),L 50-71,,1,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
8,18,23,2024-02-08,Portland State,,Weber State,REG (Conf),L 46-67,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Strandy,https://www.sports-reference.com/cbb/players/brooklyn-strandy-1.html,portland-state,2023-24
