ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Oklahoma,,Oral Roberts,REG (Non-Conf),W 105-94,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
2,2,4,2022-11-16,Oklahoma,@,Utah,REG (Non-Conf),L 78-124,,9,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,2,1,0,1,0,0,0.3,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
3,3,7,2022-11-30,Oklahoma,,Northwestern State,REG (Non-Conf),W 88-45,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
4,4,10,2022-12-18,Oklahoma,,Southern,REG (Non-Conf),W 76-50,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
5,5,17,2023-01-18,Oklahoma,@,TCU,REG (Conf),W 93-66,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
6,6,32,2023-03-18,Oklahoma,N,Portland,ROUND-64,W 85-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Kayla Cooper,https://www.sports-reference.com/cbb/players/kayla-cooper-2.html,oklahoma,2022-23
