ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Merrimack,,Holy Cross,REG (Non-Conf),L 39-67,,11,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,2,1,0,-2.8,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
2,2,2,2022-11-11,Merrimack,@,Albany (NY),REG (Non-Conf),L 53-67,,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
3,3,3,2022-11-16,Merrimack,@,Dartmouth,REG (Non-Conf),L 65-68,,19,1,4,.250,0,2,.000,1,2,.500,.250,0,0,0,2,2,0,0,0,0,1,2,-0.2,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
4,4,4,2022-11-21,Merrimack,,Harvard,REG (Non-Conf),L 43-85,,21,0,4,.000,0,2,.000,0,2,.000,.000,0,0,1,1,2,0,1,0,2,1,0,-3.2,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
5,5,5,2022-11-27,Merrimack,,Colgate,REG (Non-Conf),W 65-56,*,29,1,3,.333,0,1,.000,1,2,.500,.333,0,0,1,3,4,0,0,1,2,1,2,0.2,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
6,6,6,2022-11-30,Merrimack,,Northeastern,REG (Non-Conf),L 47-75,*,20,1,5,.200,0,2,.000,1,3,.333,.200,0,0,1,0,1,1,1,0,2,0,2,-0.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
7,7,7,2022-12-03,Merrimack,@,Southern California,REG (Non-Conf),L 40-88,*,23,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,1,0,0,2,1,2,0.3,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
8,8,8,2022-12-07,Merrimack,@,Boston University,REG (Non-Conf),L 65-73,*,20,1,2,.500,0,0,,1,2,.500,.500,0,0,0,1,1,0,0,0,1,1,2,-0.1,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
9,9,9,2022-12-10,Merrimack,@,Notre Dame,REG (Non-Conf),L 44-108,*,21,0,2,.000,0,0,,0,2,.000,.000,0,0,1,0,1,3,0,1,1,2,0,0.3,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
10,10,10,2022-12-21,Merrimack,,New Hampshire,REG (Non-Conf),L 60-63,,8,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
11,11,13,2023-01-08,Merrimack,,Fairleigh Dickinson,REG (Conf),L 52-62,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
12,12,14,2023-01-14,Merrimack,,Stonehill,REG (Conf),W 80-72,,8,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,0,0,1,0,0,2,2.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
13,13,15,2023-01-16,Merrimack,,Wagner,REG (Conf),L 63-69,,11,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
14,14,16,2023-01-19,Merrimack,@,Sacred Heart,REG (Conf),W 66-64,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
15,15,17,2023-01-21,Merrimack,,Hartford,REG (Non-Conf),W 79-66,,12,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,2,0,1,0,1,0,1.3,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
16,16,19,2023-01-28,Merrimack,@,Fairleigh Dickinson,REG (Conf),L 53-74,,11,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,1,0,1,0,0,0,1,0,2,0.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
17,17,20,2023-02-02,Merrimack,@,LIU,REG (Conf),W 61-39,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,1,0,0,0,1.0,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
18,18,23,2023-02-11,Merrimack,,Saint Francis (PA),REG (Conf),W 80-62,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
19,19,24,2023-02-13,Merrimack,,Fisher College,REG (Non-Conf),W 81-32,,28,3,6,.500,0,2,.000,3,4,.750,.500,0,0,2,2,4,1,2,0,0,0,6,7.7,Molly Manion,https://www.sports-reference.com/cbb/players/molly-manion-1.html,merrimack,2022-23
