ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,19,1,2023-11-06,UCF,,Bethune-Cookman,REG (Non-Conf),W 101-63,*,31,2,7,.286,2,5,.400,0,2,.000,.429,3,3,1.000,0,7,7,5,0,0,3,1,9,7.1,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
2,20,2,2023-11-13,UCF,,Anderson (SC),REG (Non-Conf),W 96-73,,21,2,6,.333,0,2,.000,2,4,.500,.333,0,0,,0,4,4,3,2,0,4,2,4,1.1,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
3,21,4,2023-11-20,UCF,,Auburn,REG (Non-Conf),W 60-53,,24,1,5,.200,1,3,.333,0,2,.000,.300,2,2,1.000,0,0,0,1,2,0,5,1,5,-0.8,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
4,22,5,2023-11-23,UCF,N,Jackson State,REG (Non-Conf),W 63-54,,13,0,3,.000,0,2,.000,0,1,.000,.000,1,2,.500,0,1,1,1,0,0,0,3,1,-1.7,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
5,23,6,2023-11-24,UCF,N,St. John's (NY),REG (Non-Conf),W 61-48,,10,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,1,0,0,1,1,2,0.3,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
6,24,8,2023-12-03,UCF,,Campbell,REG (Non-Conf),W 42-41,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,1,0,-1.8,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
7,25,9,2023-12-11,UCF,,New Orleans,REG (Non-Conf),W 72-45,,17,1,6,.167,0,1,.000,1,5,.200,.167,0,0,,1,3,4,1,0,0,2,2,2,-2.3,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
8,26,10,2023-12-18,UCF,,Florida Atlantic,REG (Non-Conf),L 58-59,,6,1,5,.200,0,1,.000,1,4,.250,.200,0,0,,2,0,2,1,0,0,0,0,2,1.0,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
9,27,12,2023-12-30,UCF,@,Oklahoma,REG (Conf),L 52-69,,18,0,4,.000,0,0,,0,4,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
10,28,13,2024-01-03,UCF,,Oklahoma State,REG (Conf),L 61-68,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Timia Ware,https://www.sports-reference.com/cbb/players/timia-ware-1.html,central-florida,2023-24
