ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2023-11-13,UCF,,Anderson (SC),REG (Non-Conf),W 96-73,,3,2,2,1.000,0,0,2,2,1.000,1.000,1,1,1.000,0,1,1,0,0,0,0,0,5,4.7,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
2,2,4,2023-11-20,UCF,,Auburn,REG (Non-Conf),W 60-53,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
3,3,5,2023-11-23,UCF,N,Jackson State,REG (Non-Conf),W 63-54,,24,5,8,.625,0,0,5,8,.625,.625,2,2,1.000,2,5,7,3,0,0,3,3,12,9.2,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
4,4,6,2023-11-24,UCF,N,St. John's (NY),REG (Non-Conf),W 61-48,,10,0,1,.000,0,0,0,1,.000,.000,0,0,,0,3,3,1,0,0,2,5,0,-3.1,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
5,5,7,2023-11-25,UCF,N,Sacred Heart,REG (Non-Conf),W 69-58,,10,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,0,2,0,0,0,0,2.6,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
6,6,8,2023-12-03,UCF,,Campbell,REG (Non-Conf),W 42-41,,15,0,4,.000,0,0,0,4,.000,.000,1,2,.500,3,6,9,1,1,1,2,1,1,1.7,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
7,7,9,2023-12-11,UCF,,New Orleans,REG (Non-Conf),W 72-45,,22,2,3,.667,0,0,2,3,.667,.667,0,0,,6,4,10,2,1,1,4,3,4,6.0,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
8,8,10,2023-12-18,UCF,,Florida Atlantic,REG (Non-Conf),L 58-59,,8,0,2,.000,0,0,0,2,.000,.000,0,0,,0,2,2,0,0,0,1,0,0,-1.8,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
9,9,11,2023-12-19,UCF,,Morgan State,REG (Non-Conf),W 67-41,,13,4,5,.800,0,0,4,5,.800,.800,0,0,,1,3,4,1,2,0,0,0,8,10.4,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
10,10,12,2023-12-30,UCF,@,Oklahoma,REG (Conf),L 52-69,,8,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,0,0,0,1.0,Khyala Ngodu,https://www.sports-reference.com/cbb/players/khyala-ngodu-1.html,central-florida,2023-24
