ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,44,1,2021-11-09,New Mexico State,,Western N.M.,REG (Non-Conf),W 94-40,*,16,7,13,.538,0,0,7,13,.538,.538,2,2,1.000,3,3,6,0,0,0,0,1,16,12.3,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
2,45,2,2021-11-13,New Mexico State,,Incarnate Word,REG (Non-Conf),W 57-48,*,25,6,12,.500,0,0,6,12,.500,.500,1,2,.500,3,5,8,0,0,0,4,1,13,5.8,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
3,46,3,2021-11-17,New Mexico State,@,UTEP,REG (Non-Conf),L 61-76,*,30,3,7,.429,0,0,3,7,.429,.429,2,4,.500,1,6,7,0,1,0,3,4,8,2.4,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
4,47,4,2021-11-26,New Mexico State,@,Louisiana State,REG (Non-Conf),L 52-72,*,22,6,10,.600,0,0,6,10,.600,.600,1,1,1.000,1,3,4,0,1,1,3,3,13,7.5,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
5,48,5,2021-11-27,New Mexico State,,Tennessee Tech,REG (Non-Conf),W 66-54,*,19,3,5,.600,0,0,3,5,.600,.600,3,4,.750,1,2,3,0,0,0,2,3,9,4.4,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
6,49,6,2021-12-03,New Mexico State,@,New Mexico,REG (Non-Conf),L 58-77,*,32,9,13,.692,0,0,9,13,.692,.692,3,3,1.000,4,7,11,0,0,0,1,3,21,18.2,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
7,50,7,2021-12-05,New Mexico State,,New Mexico,REG (Non-Conf),L 66-73,*,30,11,17,.647,0,0,11,17,.647,.647,6,7,.857,7,5,12,0,2,0,1,2,28,26.7,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
8,51,8,2021-12-15,New Mexico State,,UTEP,REG (Non-Conf),L 78-82 (OT),*,19,4,9,.444,0,0,4,9,.444,.444,1,2,.500,5,1,6,0,0,0,1,5,9,4.7,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
9,52,9,2021-12-18,New Mexico State,@,Weber State,REG (Non-Conf),L 63-65,*,24,4,13,.308,0,0,4,13,.308,.308,4,8,.500,4,1,5,0,1,0,3,4,12,2.4,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
10,53,10,2021-12-28,New Mexico State,,Nelson AIC,REG (Non-Conf),W 110-40,*,19,15,16,.938,0,0,15,16,.938,.938,0,0,,4,6,10,0,0,1,0,0,30,30.1,Bigue Sarr,https://www.sports-reference.com/cbb/players/bigue-sarr-1.html,new-mexico-state,2021-22
