ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Elon,@,Wake Forest,REG (Non-Conf),L 56-76,,9,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,0,0,0,1,3,2.6,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
2,2,2,2022-11-10,Elon,@,NC State,REG (Non-Conf),L 55-89,,11,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0.3,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
3,3,3,2022-11-13,Elon,,High Point,REG (Non-Conf),W 60-57,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
4,4,4,2022-11-19,Elon,,UNC Greensboro,REG (Non-Conf),W 75-58,,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
5,5,6,2022-11-27,Elon,@,North Carolina Central,REG (Non-Conf),W 77-68,,2,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,0,0,0,2,1.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
6,6,8,2022-12-15,Elon,,Richmond,REG (Non-Conf),L 51-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
7,7,10,2022-12-20,Elon,N,Loyola Chicago,REG (Non-Conf),L 46-72,,14,1,3,.333,0,1,.000,1,2,.500,.333,0,0,0,1,1,0,1,0,1,1,2,0.2,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
8,8,11,2022-12-21,Elon,@,UCF,REG (Non-Conf),L 46-64,,10,0,1,.000,0,1,.000,0,0,,.000,0,0,0,4,4,0,0,0,1,0,0,-0.5,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
9,9,12,2022-12-30,Elon,@,North Carolina A&T,REG (Conf),L 50-67,,7,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,1,0,1,1,1,0,2,0,2,1.4,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
10,10,13,2023-01-01,Elon,,Hampton,REG (Conf),L 54-57,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
11,11,14,2023-01-06,Elon,@,Hofstra,REG (Conf),L 42-46,,6,0,3,.000,0,1,.000,0,2,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-1.8,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
12,12,15,2023-01-08,Elon,@,Monmouth,REG (Conf),L 56-64,,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,1,0,0,0,2,2.7,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
13,13,17,2023-01-15,Elon,,Northeastern,REG (Conf),L 51-69,,2,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
14,14,18,2023-01-20,Elon,@,UNC Wilmington,REG (Conf),L 58-62,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
15,15,24,2023-02-10,Elon,,William & Mary,REG (Conf),L 74-84 (OT),,4,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
16,16,25,2023-02-17,Elon,,Monmouth,REG (Conf),W 57-48,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
17,17,26,2023-02-19,Elon,,College of Charleston,REG (Conf),L 58-60,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Diamond Monroe,https://www.sports-reference.com/cbb/players/diamond-monroe-1.html,elon,2022-23
