ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,3,5,2024-11-16,Arizona,@,Chicago State,REG (Non-Conf),W 84-48,,3,0,2,.000,0,0,0,2,.000,.000,0,0,2,0,2,0,0,0,1,1,0,-1.4,Brooklyn Rhodes,https://www.sports-reference.com/cbb/players/brooklyn-rhodes-1.html,arizona,2024-25
2,4,13,2024-12-16,Arizona,,Weber State,REG (Non-Conf),W 87-66,,1,0,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Brooklyn Rhodes,https://www.sports-reference.com/cbb/players/brooklyn-rhodes-1.html,arizona,2024-25
3,5,18,2025-01-11,Arizona,,Iowa State,REG (Conf),L 58-79,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Rhodes,https://www.sports-reference.com/cbb/players/brooklyn-rhodes-1.html,arizona,2024-25
4,6,31,2025-03-01,Arizona,@,Arizona State,REG (Conf),W 71-59,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Brooklyn Rhodes,https://www.sports-reference.com/cbb/players/brooklyn-rhodes-1.html,arizona,2024-25
