ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2021-11-15,Southeast Missouri State,@,Stephen F. Austin,REG (Non-Conf),L 59-83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Joi Ward,https://www.sports-reference.com/cbb/players/joi-ward-1.html,southeast-missouri-state,2021-22
2,2,8,2021-12-03,Southeast Missouri State,,Saint Louis,REG (Non-Conf),L 54-83,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,Joi Ward,https://www.sports-reference.com/cbb/players/joi-ward-1.html,southeast-missouri-state,2021-22
