ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,106,27,2022-02-24,Florida State,,Georgia Tech,REG (Conf),W 65-63 (OT),*,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tiana England,https://www.sports-reference.com/cbb/players/tiana-england-1.html,florida-state,2021-22
