ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,11,1,2021-11-09,Florida State,,North Florida,REG (Non-Conf),W 78-50,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
2,12,2,2021-11-14,Florida State,,Milwaukee,REG (Non-Conf),W 79-42,,9,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,1,2,1.3,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
3,13,3,2021-11-18,Florida State,,Jacksonville,REG (Non-Conf),W 64-39,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,1,0,0,-0.3,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
4,14,4,2021-11-21,Florida State,,Grambling State,REG (Non-Conf),W 76-53,,12,0,0,,0,0,,0,0,,,0,0,0,3,3,1,0,0,3,1,0,-1.8,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
5,15,8,2021-12-05,Florida State,,Charleston Southern,REG (Non-Conf),W 83-32,,13,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,0,1,1,1,2,0,0,1,2,2.2,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
6,16,9,2021-12-12,Florida State,@,Florida,REG (Non-Conf),L 55-69,,8,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,1,1,0,0,0,3,3.7,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
7,17,13,2022-01-09,Florida State,,Wake Forest,REG (Conf),W 87-46,,7,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,1,1,0,0,0,1,2,3,0.5,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
8,18,19,2022-01-30,Florida State,,Virginia,REG (Conf),W 62-37,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
9,19,20,2022-02-03,Florida State,@,NC State,REG (Conf),L 48-68,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
10,20,23,2022-02-13,Florida State,@,Miami (FL),REG (Conf),L 59-76,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,2,0,0,1,0,0,0.4,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
11,21,30,2022-03-04,Florida State,@,NC State,CTOURN,L 54-84,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Izabela Nicoletti Leite,https://www.sports-reference.com/cbb/players/izabela-nicoletti-leite-1.html,florida-state,2021-22
