ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-08,Pennsylvania,,Merrimack,REG (Non-Conf),W 64-52,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
2,2,2,2024-11-10,Pennsylvania,@,Maine,REG (Non-Conf),W 56-52,,7,0,1,.000,0,0,0,1,.000,.000,0,0,,2,0,2,0,0,0,0,1,0,0.3,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
3,3,3,2024-11-13,Pennsylvania,,Siena,REG (Non-Conf),W 78-47,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
4,4,5,2024-11-20,Pennsylvania,@,Villanova,REG (Non-Conf),L 64-80,,7,4,4,1.000,0,0,4,4,1.000,1.000,0,0,,0,2,2,0,0,0,0,1,8,7.0,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
5,5,6,2024-11-21,Pennsylvania,,UC Irvine,REG (Non-Conf),L 68-72 (OT),,5,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,2,3,5,0,0,0,0,1,2,3.2,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
6,6,7,2024-11-26,Pennsylvania,,Immaculata,REG (Non-Conf),W 114-39,,9,5,7,.714,0,0,5,7,.714,.714,2,2,1.000,2,2,4,2,0,1,0,0,12,13.2,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
7,7,8,2024-11-29,Pennsylvania,N,Chattanooga,REG (Non-Conf),W 74-61,,6,2,2,1.000,0,0,2,2,1.000,1.000,0,1,.000,0,1,1,0,0,0,0,2,4,2.5,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
8,8,9,2024-11-30,Pennsylvania,N,California Baptist,REG (Non-Conf),W 64-51,,14,3,3,1.000,0,0,3,3,1.000,1.000,1,1,1.000,3,4,7,0,0,0,2,1,7,7.0,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
9,9,10,2024-12-06,Pennsylvania,N,La Salle,REG (Non-Conf),W 74-63,,9,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,1,1,2,0,0,0,0,1,3,2.9,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
10,10,11,2024-12-20,Pennsylvania,,Delaware State,REG (Non-Conf),W 72-45,,17,6,8,.750,0,0,6,8,.750,.750,2,2,1.000,2,2,4,1,0,0,0,2,14,12.7,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
11,11,12,2024-12-30,Pennsylvania,@,Arizona State,REG (Non-Conf),L 67-73,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,3,1,0,-3.4,Tina Njike,https://www.sports-reference.com/cbb/players/tina-njike-1.html,pennsylvania,2024-25
