ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,15,1,2021-11-09,Florida Gulf Coast,,Fla. Memorial,REG (Non-Conf),W 105-41,,17,2,6,.333,1,5,.200,1,1,1.000,.417,0,0,1,4,5,2,1,0,1,0,5,4.9,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
2,16,2,2021-11-12,Florida Gulf Coast,,Temple,REG (Non-Conf),W 70-53,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,1,1,0,0,0.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
3,17,3,2021-11-14,Florida Gulf Coast,@,Louisiana State,REG (Non-Conf),W 88-74,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
4,18,4,2021-11-19,Florida Gulf Coast,@,Manhattan,REG (Non-Conf),W 88-57,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
5,19,5,2021-11-20,Florida Gulf Coast,,Fairfield,REG (Non-Conf),W 83-61,,2,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
6,20,6,2021-11-26,Florida Gulf Coast,,Tennessee Tech,REG (Non-Conf),W 81-69,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
7,21,7,2021-11-27,Florida Gulf Coast,,Saint Louis,REG (Non-Conf),W 73-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
8,22,9,2021-12-09,Florida Gulf Coast,,Palm Beach Atl,REG (Non-Conf),W 80-52,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,1,1,0,0,0,0,1,2,1.6,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
9,23,10,2021-12-11,Florida Gulf Coast,,Ave Maria,REG (Non-Conf),W 99-37,,16,2,5,.400,2,5,.400,0,0,,.600,0,0,1,0,1,1,0,0,1,0,6,3.7,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
10,24,12,2021-12-21,Florida Gulf Coast,@,High Point,REG (Non-Conf),W 86-50,,9,1,3,.333,0,0,,1,3,.333,.333,0,0,0,2,2,3,0,0,0,0,2,3.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
11,25,13,2022-01-05,Florida Gulf Coast,,North Florida,REG (Conf),W 88-57,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
12,26,14,2022-01-09,Florida Gulf Coast,@,Jacksonville,REG (Conf),W 83-64,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,2,0,0,-2.4,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
13,27,15,2022-01-12,Florida Gulf Coast,@,Kennesaw State,REG (Conf),W 100-65,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,1,0,0,0,0,0,0.3,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
14,28,17,2022-01-19,Florida Gulf Coast,@,Stetson,REG (Conf),W 78-41,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
15,29,18,2022-01-22,Florida Gulf Coast,@,Jacksonville State,REG (Conf),W 66-44,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
16,30,19,2022-01-27,Florida Gulf Coast,,Eastern Kentucky,REG (Conf),W 92-70,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
17,31,20,2022-01-29,Florida Gulf Coast,,Bellarmine,REG (Conf),W 98-66,,7,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
18,32,21,2022-02-03,Florida Gulf Coast,@,Central Arkansas,REG (Conf),W 71-44,,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,1,0,0,0,3,3.7,Milan Schimmel,https://www.sports-reference.com/cbb/players/milan-schimmel-1.html,florida-gulf-coast,2021-22
