ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,61,1,2022-11-07,UNC Wilmington,,Lenoir-Rhyne,REG (Non-Conf),L 46-57,,8,1,3,.333,0,0,1,3,.333,.333,0,0,,1,3,4,1,0,0,1,0,2,1.6,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
2,62,2,2022-11-13,UNC Wilmington,@,East Carolina,REG (Non-Conf),L 49-76,*,12,1,4,.250,0,0,1,4,.250,.250,0,0,,0,3,3,0,0,1,1,0,2,0.2,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
3,63,3,2022-11-16,UNC Wilmington,,Mount Olive,REG (Non-Conf),W 84-59,,7,0,0,,0,0,0,0,,,0,0,,3,0,3,0,0,0,2,1,0,-0.3,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
4,64,5,2022-11-27,UNC Wilmington,@,Radford,REG (Non-Conf),L 60-67,,11,0,4,.000,0,0,0,4,.000,.000,1,2,.500,1,1,2,0,1,0,0,2,1,-1.0,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
5,65,6,2022-12-01,UNC Wilmington,,Winthrop,REG (Non-Conf),W 79-61,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,0.0,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
6,66,7,2022-12-04,UNC Wilmington,@,Virginia,REG (Non-Conf),L 36-78,,8,1,5,.200,0,0,1,5,.200,.200,0,0,,2,0,2,0,0,1,1,1,2,-0.4,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
7,67,8,2022-12-07,UNC Wilmington,@,North Carolina,REG (Non-Conf),L 42-64,,1,0,0,,0,0,0,0,,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
8,68,9,2022-12-18,UNC Wilmington,@,Coastal Carolina,REG (Non-Conf),L 53-68,,5,1,2,.500,0,0,1,2,.500,.500,0,0,,0,2,2,0,0,1,0,0,2,2.3,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
9,69,10,2022-12-21,UNC Wilmington,@,Western Carolina,REG (Non-Conf),W 60-51,,7,1,3,.333,0,0,1,3,.333,.333,0,0,,0,2,2,0,1,1,0,0,2,2.6,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
10,70,11,2022-12-23,UNC Wilmington,,Norfolk State,REG (Non-Conf),L 38-42,,26,4,9,.444,0,0,4,9,.444,.444,0,0,,2,2,4,1,0,0,1,1,8,4.6,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
11,71,12,2022-12-29,UNC Wilmington,,Drexel,REG (Conf),L 47-71,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
12,72,13,2023-01-06,UNC Wilmington,@,Stony Brook,REG (Conf),L 54-75,,9,3,7,.429,0,0,3,7,.429,.429,0,0,,1,2,3,0,0,0,4,1,6,-0.8,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
13,73,14,2023-01-08,UNC Wilmington,@,Northeastern,REG (Conf),L 51-92,,4,0,2,.000,0,0,0,2,.000,.000,1,2,.500,0,0,0,0,1,0,1,0,1,-0.8,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
14,74,15,2023-01-13,UNC Wilmington,,Hofstra,REG (Conf),L 62-63,,14,1,3,.333,0,0,1,3,.333,.333,0,0,,0,4,4,2,1,2,2,1,2,2.9,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
15,75,16,2023-01-15,UNC Wilmington,@,Hampton,REG (Conf),L 34-38,,22,2,5,.400,0,0,2,5,.400,.400,0,0,,0,8,8,0,1,1,3,2,4,1.6,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
16,76,18,2023-01-22,UNC Wilmington,,Monmouth,REG (Conf),L 52-55,,4,0,2,.000,0,0,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
17,77,19,2023-01-27,UNC Wilmington,@,William & Mary,REG (Conf),L 48-62,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
18,78,20,2023-02-03,UNC Wilmington,@,College of Charleston,REG (Conf),L 63-71 (OT),,20,2,7,.286,0,0,2,7,.286,.286,0,0,,2,5,7,0,1,0,0,3,4,2.6,Asia Henderson,https://www.sports-reference.com/cbb/players/asia-henderson-1.html,north-carolina-wilmington,2022-23
