ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,69,1,2024-11-04,Oklahoma State,,Arkansas–Pine Bluff,REG (Non-Conf),W 96-43,*,25,5,9,.556,4,8,.500,1,1,1.000,.778,2,2,1.000,0,0,0,7,1,0,1,3,16,15.4,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
2,70,2,2024-11-07,Oklahoma State,,Oral Roberts,REG (Non-Conf),W 89-68,,24,3,8,.375,0,4,.000,3,4,.750,.375,0,0,,1,0,1,2,2,0,2,2,6,2.9,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
3,71,3,2024-11-11,Oklahoma State,,Texas Southern,REG (Non-Conf),W 87-57,*,35,12,20,.600,7,14,.500,5,6,.833,.775,2,2,1.000,1,2,3,1,2,1,1,1,33,27.1,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
4,72,4,2024-11-16,Oklahoma State,,Fairfield,REG (Non-Conf),W 64-62,*,37,6,10,.600,2,3,.667,4,7,.571,.700,0,1,.000,0,3,3,2,1,0,2,2,14,9.5,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
5,73,5,2024-11-20,Oklahoma State,,Central Arkansas,REG (Non-Conf),W 89-58,*,30,3,7,.429,3,5,.600,0,2,.000,.643,0,0,,0,2,2,5,3,0,1,0,9,11.4,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
6,74,6,2024-11-25,Oklahoma State,,Chicago State,REG (Non-Conf),W 113-50,*,24,6,12,.500,4,8,.500,2,4,.500,.667,0,0,,0,1,1,6,1,0,1,0,16,14.5,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
7,75,7,2024-11-29,Oklahoma State,N,Arkansas,REG (Non-Conf),W 70-56,*,28,2,8,.250,0,5,.000,2,3,.667,.250,0,0,,0,3,3,1,3,1,0,2,4,3.7,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
8,76,8,2024-11-30,Oklahoma State,N,Richmond,REG (Non-Conf),L 53-57,*,21,1,8,.125,0,4,.000,1,4,.250,.125,0,0,,0,2,2,0,0,0,3,2,2,-6.4,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
9,77,9,2024-12-04,Oklahoma State,,Houston Christian,REG (Non-Conf),W 93-39,*,27,5,8,.625,4,7,.571,1,1,1.000,.875,1,1,1.000,0,0,0,0,1,0,2,2,15,9.6,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
10,78,10,2024-12-06,Oklahoma State,,Alabama State,REG (Non-Conf),W 125-49,*,27,5,11,.455,4,8,.500,1,3,.333,.636,2,2,1.000,1,1,2,6,2,0,3,1,16,14.1,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
11,79,12,2024-12-21,Oklahoma State,,Iowa State,REG (Conf),W 81-75,*,34,4,10,.400,3,7,.429,1,3,.333,.550,10,10,1.000,1,4,5,5,1,1,4,1,21,18.3,Anna Gret Asi,https://www.sports-reference.com/cbb/players/anna-gret-asi-1.html,oklahoma-state,2024-25
