ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,27,1,2024-11-04,Oklahoma State,,Arkansas–Pine Bluff,REG (Non-Conf),W 96-43,,11,0,0,,0,0,0,0,,,2,4,.500,0,2,2,0,0,0,0,2,2,1.0,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
2,28,2,2024-11-07,Oklahoma State,,Oral Roberts,REG (Non-Conf),W 89-68,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
3,29,3,2024-11-11,Oklahoma State,,Texas Southern,REG (Non-Conf),W 87-57,,9,1,1,1.000,0,0,1,1,1.000,1.000,0,1,.000,1,1,2,0,1,1,1,0,2,3.0,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
4,30,5,2024-11-20,Oklahoma State,,Central Arkansas,REG (Non-Conf),W 89-58,,12,2,4,.500,0,0,2,4,.500,.500,1,1,1.000,3,5,8,1,1,0,0,3,5,7.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
5,31,6,2024-11-25,Oklahoma State,,Chicago State,REG (Non-Conf),W 113-50,,11,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,1,0,1,0,0,0,2,4,4,0.8,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
6,32,7,2024-11-29,Oklahoma State,N,Arkansas,REG (Non-Conf),W 70-56,,10,1,1,1.000,0,0,1,1,1.000,1.000,1,1,1.000,2,4,6,0,0,0,2,2,3,2.5,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
7,33,8,2024-11-30,Oklahoma State,N,Richmond,REG (Non-Conf),L 53-57,,9,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,2,0,-2.8,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
8,34,9,2024-12-04,Oklahoma State,,Houston Christian,REG (Non-Conf),W 93-39,,9,1,2,.500,0,0,1,2,.500,.500,0,0,,1,4,5,1,0,0,1,2,2,1.8,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
9,35,10,2024-12-06,Oklahoma State,,Alabama State,REG (Non-Conf),W 125-49,,10,2,2,1.000,0,0,2,2,1.000,1.000,1,1,1.000,2,0,2,0,0,0,1,2,5,4.0,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
10,36,11,2024-12-16,Oklahoma State,,McNeese State,REG (Non-Conf),W 92-41,,9,1,3,.333,0,0,1,3,.333,.333,1,2,.500,2,2,4,0,1,0,2,0,3,1.9,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
11,37,12,2024-12-21,Oklahoma State,,Iowa State,REG (Conf),W 81-75,,15,2,3,.667,0,0,2,3,.667,.667,0,1,.000,1,3,4,0,0,0,1,3,4,1.7,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
12,38,13,2025-01-01,Oklahoma State,@,Baylor,REG (Conf),W 84-61,,12,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,4,5,0,2,0,1,3,4,5.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
13,39,14,2025-01-04,Oklahoma State,,Kansas,REG (Conf),L 66-75,,23,1,2,.500,0,0,1,2,.500,.500,0,0,,2,3,5,0,2,1,1,2,2,4.2,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
14,40,15,2025-01-08,Oklahoma State,@,Cincinnati,REG (Conf),W 64-48,,14,2,3,.667,0,0,2,3,.667,.667,0,1,.000,2,6,8,0,1,0,0,1,4,6.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
15,41,16,2025-01-11,Oklahoma State,,West Virginia,REG (Conf),W 64-57,,10,2,2,1.000,0,0,2,2,1.000,1.000,2,2,1.000,0,1,1,0,1,0,1,0,6,5.7,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
16,42,17,2025-01-14,Oklahoma State,@,Houston,REG (Conf),L 76-79,,13,1,2,.500,0,0,1,2,.500,.500,0,0,,4,5,9,0,0,0,3,2,2,1.5,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
17,43,18,2025-01-18,Oklahoma State,@,UCF,REG (Conf),W 72-58,,9,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,0,1,0,0,2,2,1.5,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
18,44,19,2025-01-22,Oklahoma State,,TCU,REG (Conf),W 60-59,,8,0,1,.000,0,0,0,1,.000,.000,0,2,.000,1,2,3,0,0,0,1,4,0,-2.8,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
19,45,20,2025-01-25,Oklahoma State,@,Texas Tech,REG (Conf),W 71-68,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
20,46,21,2025-01-29,Oklahoma State,,Arizona State,REG (Conf),W 83-71,,11,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,1,0,0.3,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
21,47,22,2025-02-01,Oklahoma State,@,West Virginia,REG (Conf),L 37-54,,11,0,0,,0,0,0,0,,,0,0,,1,2,3,0,0,0,3,1,0,-2.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
22,48,23,2025-02-08,Oklahoma State,,Kansas State,REG (Conf),W 85-55,,15,0,3,.000,0,0,0,3,.000,.000,0,0,,3,6,9,1,0,0,0,1,0,2.1,Praise Egharevba,https://www.sports-reference.com/cbb/players/praise-egharevba-1.html,oklahoma-state,2024-25
