ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,13,2022-12-29,Pepperdine,,Gonzaga,REG (Conf),L 63-77,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
2,2,14,2022-12-31,Pepperdine,,Portland,REG (Conf),L 76-86,,13,2,4,.500,2,4,.500,0,0,,.750,0,0,0,0,0,0,0,0,2,1,6,1.6,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
3,3,15,2023-01-05,Pepperdine,@,Pacific,REG (Conf),L 65-74,,4,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,0,1,0,2,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
4,4,16,2023-01-07,Pepperdine,@,St. Mary's (CA),REG (Conf),L 58-68,,12,2,4,.500,2,4,.500,0,0,,.750,0,0,0,0,0,1,0,0,0,0,6,4.7,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
5,5,17,2023-01-12,Pepperdine,,San Diego,REG (Conf),L 51-58,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
6,6,18,2023-01-14,Pepperdine,,Brigham Young,REG (Conf),L 52-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
7,7,19,2023-01-21,Pepperdine,,Loyola Marymount,REG (Conf),W 68-48,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
8,8,20,2023-01-26,Pepperdine,@,Portland,REG (Conf),L 57-70,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
9,9,21,2023-01-28,Pepperdine,@,Gonzaga,REG (Conf),L 49-67,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
10,10,22,2023-02-02,Pepperdine,,St. Mary's (CA),REG (Conf),L 55-62,,8,3,5,.600,3,5,.600,0,0,,.900,0,0,0,0,0,0,0,0,0,0,9,6.7,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
11,11,23,2023-02-04,Pepperdine,,Pacific,REG (Conf),L 59-66,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,1,1,0,-0.4,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
12,12,25,2023-02-11,Pepperdine,@,San Diego,REG (Conf),L 63-75,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
13,13,26,2023-02-18,Pepperdine,@,Loyola Marymount,REG (Conf),L 71-76,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
14,14,27,2023-02-23,Pepperdine,,San Francisco,REG (Conf),W 73-51,,6,1,4,.250,1,4,.250,0,0,,.375,0,0,0,1,1,1,0,0,1,2,3,-0.2,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
15,15,28,2023-02-25,Pepperdine,,Santa Clara,REG (Conf),W 74-59,,26,3,9,.333,3,7,.429,0,2,.000,.500,0,0,0,0,0,0,0,0,0,2,9,3.1,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
16,16,29,2023-03-02,Pepperdine,N,Santa Clara,CTOURN,W 63-60,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
17,17,30,2023-03-03,Pepperdine,N,Brigham Young,CTOURN,L 59-74,,11,1,4,.250,1,4,.250,0,0,,.375,0,0,0,0,0,1,0,0,0,0,3,1.3,Hailey Hoff,https://www.sports-reference.com/cbb/players/hailey-hoff-1.html,pepperdine,2022-23
