ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,41,1,2023-11-06,Mercer,@,Western Kentucky,REG (Non-Conf),L 64-70,,14,1,2,.500,0,0,1,2,.500,.500,0,0,,1,2,3,1,0,0,5,1,2,-2.4,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
2,42,2,2023-11-09,Mercer,,Florida Atlantic,REG (Non-Conf),W 70-62,,21,3,7,.429,0,0,3,7,.429,.429,2,2,1.000,5,2,7,3,0,2,1,3,8,9.7,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
3,43,3,2023-11-12,Mercer,@,Clemson,REG (Non-Conf),L 66-90,,17,3,4,.750,0,0,3,4,.750,.750,0,0,,1,0,1,1,0,0,2,4,6,2.2,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
4,44,4,2023-11-16,Mercer,,Georgia,REG (Non-Conf),L 57-77,,20,5,15,.333,0,0,5,15,.333,.333,0,0,,4,2,6,1,1,0,2,2,10,3.8,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
5,45,5,2023-11-19,Mercer,,Tulane,REG (Non-Conf),L 58-64,,16,0,1,.000,0,0,0,1,.000,.000,0,0,,3,2,5,0,2,0,2,4,0,0.4,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
6,46,6,2023-11-22,Mercer,N,Bowling Green,REG (Non-Conf),L 38-59,,19,2,7,.286,0,0,2,7,.286,.286,0,0,,1,3,4,1,0,2,1,2,4,1.8,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
7,47,7,2023-11-23,Mercer,N,Marist,REG (Non-Conf),W 73-67 (OT),,28,7,15,.467,0,0,7,15,.467,.467,3,3,1.000,2,4,6,1,0,0,1,1,17,11.2,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
8,48,8,2023-11-25,Mercer,@,Charleston Southern,REG (Non-Conf),L 53-66,,18,2,9,.222,0,0,2,9,.222,.222,0,0,,4,2,6,1,2,1,1,4,4,2.7,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
9,49,9,2023-11-29,Mercer,@,Charlotte,REG (Non-Conf),L 58-65,,18,0,2,.000,0,0,0,2,.000,.000,1,2,.500,0,3,3,3,2,2,1,4,1,3.0,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
10,50,10,2023-12-02,Mercer,,Austin Peay,REG (Non-Conf),W 78-75 (2OT),,14,2,5,.400,0,0,2,5,.400,.400,0,0,,1,3,4,2,2,2,1,2,4,5.9,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
11,51,11,2023-12-05,Mercer,@,Georgia Tech,REG (Non-Conf),L 60-73,,10,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,2,1,4,0,-0.9,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
12,52,12,2023-12-09,Mercer,@,North Carolina A&T,REG (Non-Conf),W 55-52,,28,1,4,.250,0,0,1,4,.250,.250,5,6,.833,1,4,5,1,0,3,2,3,7,5.7,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
13,53,13,2023-12-17,Mercer,,Jacksonville,REG (Non-Conf),W 74-63,,22,2,6,.333,0,0,2,6,.333,.333,0,0,,0,4,4,0,3,1,3,3,4,1.3,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
14,54,14,2023-12-21,Mercer,@,Appalachian State,REG (Non-Conf),L 78-81,,18,3,4,.750,0,0,3,4,.750,.750,0,0,,0,4,4,0,1,3,0,4,6,7.1,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
15,55,15,2023-12-30,Mercer,,Bethune-Cookman,REG (Non-Conf),L 58-60,,22,2,6,.333,0,0,2,6,.333,.333,0,0,,1,4,5,3,0,4,1,1,4,6.0,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
16,56,16,2024-01-02,Mercer,,Kennesaw State,REG (Non-Conf),W 70-54,,15,1,5,.200,0,0,1,5,.200,.200,4,4,1.000,2,2,4,1,1,1,3,1,6,3.9,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
17,57,17,2024-01-10,Mercer,@,Chattanooga,REG (Conf),L 57-66,,9,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,1,3,4,1,0,1,1,2,2,2.5,Ashlee Locke,https://www.sports-reference.com/cbb/players/ashlee-locke-1.html,mercer,2023-24
