ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,107,3,2022-11-14,Oklahoma State,,Oral Roberts,REG (Non-Conf),W 103-66,,7,2,4,.500,0,0,2,4,.500,.500,0,0,,1,1,2,1,0,0,1,1,4,2.3,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
2,108,4,2022-11-17,Oklahoma State,@,Missouri State,REG (Non-Conf),W 73-54,,11,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,1,1,2,0.6,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
3,109,5,2022-11-20,Oklahoma State,,Kent State,REG (Non-Conf),L 56-59,,6,1,3,.333,0,0,1,3,.333,.333,0,0,,1,1,2,0,0,0,0,2,2,0.5,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
4,110,6,2022-11-24,Oklahoma State,N,Florida State,REG (Non-Conf),W 79-77,,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,0,1,0,1,2,2.7,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
5,111,7,2022-11-25,Oklahoma State,N,Harvard,REG (Non-Conf),W 71-62,,21,2,4,.500,0,0,2,4,.500,.500,1,2,.500,2,4,6,2,2,0,0,2,5,7.8,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
6,112,8,2022-11-26,Oklahoma State,N,Purdue,REG (Non-Conf),L 65-71,,16,0,0,,0,0,0,0,,,0,0,,0,1,1,1,2,0,3,4,0,-1.6,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
7,113,9,2022-12-03,Oklahoma State,,North Texas,REG (Non-Conf),W 82-64,,6,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,2,1,3,0,0,0,1,1,6,5.4,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
8,114,10,2022-12-06,Oklahoma State,,Loyola Marymount,REG (Non-Conf),W 86-65,,10,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,3,0,-1.6,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
9,115,11,2022-12-18,Oklahoma State,,UNLV,REG (Non-Conf),W 87-62,,8,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,0,2,2,2,0,0,0,1,4,5.3,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
10,116,12,2022-12-20,Oklahoma State,,Air Force,REG (Non-Conf),W 62-44,,8,0,2,.000,0,0,0,2,.000,.000,2,2,1.000,3,1,4,0,1,2,0,0,2,5.4,Kassidy De Lapp,https://www.sports-reference.com/cbb/players/kassidy-de-lapp-1.html,oklahoma-state,2022-23
