ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,36,1,2024-11-04,Florida A&M,,Howard,REG (Non-Conf),L 66-78,*,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0.7,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
2,37,2,2024-11-07,Florida A&M,@,Florida,REG (Non-Conf),L 67-102,,15,1,4,.250,0,0,1,4,.250,.250,1,3,.333,1,0,1,1,0,0,1,3,3,-1.0,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
3,38,3,2024-11-11,Florida A&M,@,Florida State,REG (Non-Conf),L 54-93,*,16,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,1,0,2,0,-0.5,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
4,39,4,2024-11-18,Florida A&M,@,Jacksonville,REG (Non-Conf),L 50-58,,4,1,2,.500,0,0,1,2,.500,.500,0,0,,2,2,4,0,0,0,0,1,2,2.6,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
5,40,5,2024-11-20,Florida A&M,@,West Georgia,REG (Non-Conf),L 54-65,,6,0,0,,0,0,0,0,,,0,0,,1,1,2,1,0,0,4,2,0,-3.1,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
6,41,6,2024-11-24,Florida A&M,@,UCF,REG (Non-Conf),L 55-80,,11,2,5,.400,0,0,2,5,.400,.400,1,2,.500,2,0,2,0,1,0,3,3,5,0.1,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
7,42,7,2024-11-26,Florida A&M,,Middle Tennessee,REG (Non-Conf),L 54-80,,13,0,1,.000,0,0,0,1,.000,.000,1,2,.500,1,2,3,1,0,0,2,5,1,-2.1,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
8,43,8,2024-12-01,Florida A&M,@,Georgia Tech,REG (Non-Conf),L 56-98,,22,4,4,1.000,0,0,4,4,1.000,1.000,1,1,1.000,0,1,1,0,1,0,3,5,9,4.1,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
9,44,9,2024-12-07,Florida A&M,,North Florida,REG (Non-Conf),W 85-57,*,12,2,3,.667,0,0,2,3,.667,.667,0,1,.000,1,3,4,0,0,1,1,1,4,3.2,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
10,45,11,2024-12-29,Florida A&M,,Thomas University,REG (Non-Conf),W 111-45,,8,1,3,.333,0,0,1,3,.333,.333,4,5,.800,1,1,2,0,0,0,0,1,6,4.5,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
11,46,12,2025-01-04,Florida A&M,,Bethune-Cookman,REG (Conf),W 62-54,,19,1,3,.333,0,0,1,3,.333,.333,0,2,.000,4,1,5,0,3,1,7,4,2,-2.3,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
12,47,15,2025-01-16,Florida A&M,,Mississippi Valley State,REG (Conf),W 88-60,,6,0,0,,0,0,0,0,,,1,1,1.000,1,0,1,0,0,1,1,0,1,1.4,Eliya Ellis,https://www.sports-reference.com/cbb/players/eliya-ellis-1.html,florida-am,2024-25
