ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Brown,@,Indiana,REG (Non-Conf),L 60-82,,5,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
2,2,5,2024-11-19,Brown,,Johnson/Wales-RI,REG (Non-Conf),W 104-47,,21,2,6,.333,2,5,.400,0,1,.000,.500,0,0,1,5,6,2,1,0,1,2,6,5.4,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
3,3,6,2024-11-23,Brown,@,Rhode Island,REG (Non-Conf),L 58-63,,13,0,0,,0,0,,0,0,,,0,0,0,2,2,2,0,0,0,1,0,1.6,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
4,4,7,2024-11-28,Brown,N,Kent State,REG (Non-Conf),L 51-74,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0.0,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
5,5,9,2024-12-05,Brown,,Stonehill,REG (Non-Conf),W 78-45,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,2,0,-2.2,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
6,6,12,2024-12-21,Brown,,New Hampshire,REG (Non-Conf),W 70-43,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,1,0,1,0,0,-0.7,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
7,7,13,2024-12-29,Brown,@,TCU,REG (Non-Conf),L 47-79,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
8,8,16,2025-01-18,Brown,@,Harvard,REG (Conf),L 53-83,,4,1,3,.333,1,3,.333,0,0,,.500,0,0,0,0,0,0,0,0,0,1,3,0.9,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
9,9,21,2025-02-08,Brown,,Columbia,REG (Conf),L 40-78,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
10,10,22,2025-02-14,Brown,@,Princeton,REG (Conf),L 67-78,,13,0,4,.000,0,4,.000,0,0,,.000,0,0,0,2,2,1,0,0,0,1,0,-1.9,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
11,11,25,2025-02-28,Brown,@,Columbia,REG (Conf),L 44-70,,10,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,2,0,0,-2.7,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
12,12,26,2025-03-01,Brown,@,Cornell,REG (Conf),W 38-36,,8,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
13,13,27,2025-03-08,Brown,@,Yale,REG (Conf),W 53-44,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Sela Klein,https://www.sports-reference.com/cbb/players/sela-klein-1.html,brown,2024-25
