player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/gracie-merkle-1.html,Gracie Merkle,44,JR,C,6-6,penn-state,2025
https://www.sports-reference.com/cbb/players/gabby-elliott-1.html,Gabby Elliott,0,JR,G,5-10,penn-state,2025
https://www.sports-reference.com/cbb/players/moriah-murray-1.html,Moriah Murray,3,SO,G,5-9,penn-state,2025
https://www.sports-reference.com/cbb/players/alli-campbell-1.html,Alli Campbell,22,SR,G,6-0,penn-state,2025
https://www.sports-reference.com/cbb/players/jayla-oden-1.html,Jayla Oden,12,SR,G,5-9,penn-state,2025
https://www.sports-reference.com/cbb/players/grace-hall-1.html,Grace Hall,7,JR,F,6-1,penn-state,2025
https://www.sports-reference.com/cbb/players/talayah-walker-1.html,Talayah Walker,20,FR,G,5-10,penn-state,2025
https://www.sports-reference.com/cbb/players/tamera-johnson-1.html,Tamera Johnson,5,JR,F,5-11,penn-state,2025
https://www.sports-reference.com/cbb/players/vitoria-santana-1.html,Vitoria Santana,10,JR,G,5-8,penn-state,2025
https://www.sports-reference.com/cbb/players/cam-rust-1.html,Cam Rust,1,FR,F,6-1,penn-state,2025
https://www.sports-reference.com/cbb/players/shaelyn-steele-1.html,Shaelyn Steele,2,FR,G,5-6,penn-state,2025
https://www.sports-reference.com/cbb/players/jill-jekot-1.html,Jill Jekot,24,FR,G,5-11,penn-state,2025
https://www.sports-reference.com/cbb/players/ariana-williams-1.html,Ariana Williams,11,FR,F,6-2,penn-state,2025
