player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/ellie-brueggemann-1.html,Ellie Brueggemann,4,SO,G,5-11,lindenwood,2025
https://www.sports-reference.com/cbb/players/brooke-coffey-1.html,Brooke Coffey,12,FR,G,6-1,lindenwood,2025
https://www.sports-reference.com/cbb/players/gracy-wernli-1.html,Gracy Wernli,3,SO,G,5-9,lindenwood,2025
https://www.sports-reference.com/cbb/players/mya-skoff-1.html,Mya Skoff,22,SO,F,5-9,lindenwood,2025
https://www.sports-reference.com/cbb/players/mykayla-cunningham-1.html,Mykayla Cunningham,24,SO,G,5-10,lindenwood,2025
https://www.sports-reference.com/cbb/players/justis-odom-1.html,Justis Odom,35,SR,C,6-2,lindenwood,2025
https://www.sports-reference.com/cbb/players/gracie-kelsey-1.html,Gracie Kelsey,33,SO,F,6-2,lindenwood,2025
https://www.sports-reference.com/cbb/players/alyssa-nielsen-1.html,Alyssa Nielsen,15,SO,F,6-0,lindenwood,2025
https://www.sports-reference.com/cbb/players/aalayah-wilson-1.html,Aalayah Wilson,5,SO,G,5-8,lindenwood,2025
https://www.sports-reference.com/cbb/players/mariah-stewart-1.html,Mariah Stewart,26,SR,C,6-2,lindenwood,2025
https://www.sports-reference.com/cbb/players/mary-mcgrath-1.html,Mary McGrath,21,SR,G,6-1,lindenwood,2025
https://www.sports-reference.com/cbb/players/kiara-smith-4.html,Kiara Smith,0,FR,G,5-8,lindenwood,2025
https://www.sports-reference.com/cbb/players/tiana-winn-1.html,Tiana Winn,23,JR,F,6-1,lindenwood,2025
