player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/taylor-donaldson-1.html,Taylor Donaldson,3,SR,G,5-10,fordham,2025
https://www.sports-reference.com/cbb/players/irene-murua-1.html,Irene Murua,6,SR,F,6-1,fordham,2025
https://www.sports-reference.com/cbb/players/cha̩-harris-1.html,Chae Harris,5,JR,G,5-8,fordham,2025
https://www.sports-reference.com/cbb/players/taya-davis-1.html,Taya Davis,4,SR,G,5-7,fordham,2025
https://www.sports-reference.com/cbb/players/kaila-berry-1.html,Kaila Berry,25,JR,F,5-11,fordham,2025
https://www.sports-reference.com/cbb/players/emma-wilson-saltos-1.html,Emma Wilson-Saltos,13,JR,G-F,6-0,fordham,2025
https://www.sports-reference.com/cbb/players/amiyah-ferguson-1.html,Amiyah Ferguson,23,SO,G,5-8,fordham,2025
https://www.sports-reference.com/cbb/players/anastasija-veljovic-1.html,Anastasija Veljovic,9,FR,F,5-11,fordham,2025
https://www.sports-reference.com/cbb/players/karissa-antoine-1.html,Karissa Antoine,2,FR,F,5-11,fordham,2025
https://www.sports-reference.com/cbb/players/camila-de-pool-1.html,Camila De Pool,7,FR,G,5-7,fordham,2025
https://www.sports-reference.com/cbb/players/rose-nelson-1.html,Rose Nelson,10,JR,F,6-1,fordham,2025
https://www.sports-reference.com/cbb/players/precious-omoshola-1.html,Precious Omoshola,11,FR,F,6-2,fordham,2025
https://www.sports-reference.com/cbb/players/miya-giles-jones-1.html,Miya Giles-Jones,1,SO,G,6-0,fordham,2025
