ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,5,2023-11-22,Charleston Southern,@,Coastal Carolina,REG (Non-Conf),L 60-78,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2023-24
2,2,7,2023-11-30,Charleston Southern,@,South Florida,REG (Non-Conf),L 35-81,,6,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2023-24
3,3,13,2023-12-30,Charleston Southern,,Francis Marion,REG (Non-Conf),W 69-56,,1,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,1,0,-0.9,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2023-24
