ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-05,Oakland,@,Michigan State,REG (Non-Conf),L 42-107,,4,0,2,.000,0,0,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
2,2,2,2024-11-08,Oakland,,Cleary,REG (Non-Conf),W 95-51,,6,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
3,3,4,2024-11-17,Oakland,@,Michigan,REG (Non-Conf),L 42-88,,2,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
4,4,7,2024-11-29,Oakland,N,Richmond,REG (Non-Conf),L 49-76,,4,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
5,5,11,2024-12-22,Oakland,@,Indiana,REG (Non-Conf),L 55-90,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
6,6,14,2025-01-05,Oakland,,Purdue Fort Wayne,REG (Conf),L 37-77,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
7,7,18,2025-01-18,Oakland,@,Green Bay,REG (Conf),L 39-69,,1,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
8,8,21,2025-02-01,Oakland,,Detroit Mercy,REG (Conf),W 77-63,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
9,9,22,2025-02-06,Oakland,@,Purdue Fort Wayne,REG (Conf),L 46-75,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
10,10,23,2025-02-08,Oakland,@,Cleveland State,REG (Conf),L 58-79,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
11,11,24,2025-02-13,Oakland,,Green Bay,REG (Conf),L 39-75,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Riley Abney,https://www.sports-reference.com/cbb/players/riley-abney-1.html,oakland,2024-25
