ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,10,1,2024-11-05,Oakland,@,Michigan State,REG (Non-Conf),L 42-107,,6,0,1,.000,0,1,.000,0,0,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,Naveyah Damon,https://www.sports-reference.com/cbb/players/naveyah-damon-1.html,oakland,2024-25
2,11,2,2024-11-08,Oakland,,Cleary,REG (Non-Conf),W 95-51,,6,1,1,1.000,1,1,1.000,0,0,1.500,2,2,1.000,0,0,0,1,1,0,0,0,5,6.4,Naveyah Damon,https://www.sports-reference.com/cbb/players/naveyah-damon-1.html,oakland,2024-25
