ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,25,14,2025-01-04,Cornell,@,Princeton,REG (Conf),L 39-72,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2024-25
2,26,21,2025-02-08,Cornell,@,Yale,REG (Conf),W 57-40,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2024-25
3,27,22,2025-02-14,Cornell,,Harvard,REG (Conf),L 29-66,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2024-25
4,28,27,2025-03-08,Cornell,@,Columbia,REG (Conf),L 58-91,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hathorn,https://www.sports-reference.com/cbb/players/sarah-hathorn-1.html,cornell,2024-25
