ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,70,1,2023-11-06,James Madison,,Eastern Mennonite,REG (Non-Conf),W 104-31,,12,5,9,.556,0,0,5,9,.556,.556,2,4,.500,3,3,6,0,3,1,1,0,12,12.6,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
2,71,2,2023-11-08,James Madison,,Toledo,REG (Non-Conf),L 49-60,,18,2,3,.667,0,0,2,3,.667,.667,5,8,.625,2,4,6,0,1,1,2,2,9,8.0,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
3,72,3,2023-11-11,James Madison,@,Xavier,REG (Non-Conf),W 81-54,,24,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,5,5,0,1,3,1,2,4,6.2,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
4,73,4,2023-11-15,James Madison,,Longwood,REG (Non-Conf),W 84-50,,11,3,5,.600,0,0,3,5,.600,.600,0,0,,2,2,4,0,0,0,2,2,6,2.9,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
5,74,5,2023-11-19,James Madison,,VCU,REG (Non-Conf),W 78-65,,24,6,7,.857,0,0,6,7,.857,.857,0,1,.000,4,4,8,0,0,0,0,4,12,11.5,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
6,75,6,2023-11-23,James Madison,N,Michigan State,REG (Non-Conf),L 69-95,*,26,3,6,.500,0,0,3,6,.500,.500,0,2,.000,0,5,5,0,0,0,2,2,6,0.9,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
7,76,7,2023-11-24,James Madison,N,Montana State,REG (Non-Conf),W 65-62,*,19,1,3,.333,0,0,1,3,.333,.333,0,0,,1,2,3,0,0,0,1,2,2,-0.2,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
8,77,8,2023-12-01,James Madison,@,Liberty,REG (Non-Conf),L 53-67,,14,2,3,.667,0,0,2,3,.667,.667,1,2,.500,3,2,5,0,0,0,0,0,5,6.0,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
9,78,9,2023-12-03,James Madison,,Wake Forest,REG (Non-Conf),W 55-53,,12,1,3,.333,0,0,1,3,.333,.333,0,0,,2,0,2,0,0,1,0,3,2,1.2,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
10,79,10,2023-12-07,James Madison,,William & Mary,REG (Non-Conf),W 75-56,,12,3,4,.750,0,0,3,4,.750,.750,1,3,.333,3,1,4,0,0,0,3,1,7,3.6,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
11,80,11,2023-12-17,James Madison,@,Maine,REG (Non-Conf),W 78-71,,8,2,2,1.000,0,0,2,2,1.000,1.000,2,2,1.000,1,0,1,0,0,0,1,2,6,4.3,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
12,81,12,2023-12-20,James Madison,@,Maryland,REG (Non-Conf),L 55-78,,11,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,3,4,0,0,0,1,3,3,1.0,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
13,82,13,2023-12-30,James Madison,@,Louisiana–Monroe,REG (Conf),W 85-79,,15,2,4,.500,0,0,2,4,.500,.500,7,8,.875,2,2,4,0,0,1,0,1,11,10.9,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
14,83,14,2024-01-04,James Madison,,Arkansas State,REG (Conf),W 64-57,,5,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,0,0,1,0,0,-2.4,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
15,84,15,2024-01-06,James Madison,,Louisiana,REG (Conf),W 77-72 (OT),,8,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
16,85,16,2024-01-11,James Madison,@,Southern Mississippi,REG (Conf),W 81-76,,22,4,6,.667,0,0,4,6,.667,.667,2,2,1.000,3,1,4,1,1,0,0,2,10,10.7,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
17,86,17,2024-01-13,James Madison,@,Troy,REG (Conf),L 74-87,,7,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,1,2,0,0,0,0,0,3,2.6,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
18,87,18,2024-01-18,James Madison,,Georgia Southern,REG (Conf),W 72-51,,10,0,1,.000,0,0,0,1,.000,.000,1,2,.500,1,2,3,0,0,0,2,3,1,-2.0,Annalicia Goodman,https://www.sports-reference.com/cbb/players/annalicia-goodman-1.html,james-madison,2023-24
