ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,63,1,2023-11-06,Oregon,,Northern Arizona,REG (Non-Conf),W 81-48,*,27,4,7,.571,0,0,4,7,.571,.571,2,5,.400,5,6,11,4,1,2,2,2,10,13.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
2,64,2,2023-11-08,Oregon,,Arkansas–Pine Bluff,REG (Non-Conf),W 86-60,*,26,6,10,.600,0,0,6,10,.600,.600,4,5,.800,3,8,11,4,0,2,2,2,16,16.9,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
3,65,3,2023-11-16,Oregon,@,Grand Canyon,REG (Non-Conf),W 64-56,*,27,5,10,.500,0,0,5,10,.500,.500,3,3,1.000,6,10,16,2,0,0,1,4,13,14.0,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
4,66,4,2023-11-18,Oregon,,Santa Clara,REG (Non-Conf),L 50-89,*,22,0,3,.000,0,0,0,3,.000,.000,2,2,1.000,3,2,5,0,1,0,5,0,2,-1.4,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
5,67,5,2023-11-21,Oregon,@,Nevada,REG (Non-Conf),W 76-47,*,23,5,11,.455,0,0,5,11,.455,.455,6,7,.857,3,7,10,0,1,0,0,3,16,13.9,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
6,68,6,2023-11-30,Oregon,@,Portland,REG (Non-Conf),L 60-91,*,18,3,8,.375,0,0,3,8,.375,.375,1,2,.500,2,3,5,2,0,1,3,2,7,2.8,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
7,69,7,2023-12-03,Oregon,@,Baylor,REG (Non-Conf),L 51-71,*,33,7,11,.636,0,0,7,11,.636,.636,1,3,.333,2,10,12,3,1,1,8,3,15,8.3,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
8,70,8,2023-12-08,Oregon,,Idaho,REG (Non-Conf),W 59-51,*,35,7,13,.538,0,0,7,13,.538,.538,2,6,.333,7,10,17,0,1,2,2,1,16,16.0,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
9,71,9,2023-12-09,Oregon,,Portland State,REG (Non-Conf),W 65-54,*,30,9,14,.643,0,0,9,14,.643,.643,2,5,.400,8,10,18,0,0,0,4,1,20,16.8,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
10,72,10,2023-12-11,Oregon,,Southern,REG (Non-Conf),W 67-37,*,32,8,9,.889,0,0,8,9,.889,.889,0,0,,3,18,21,1,0,2,1,2,16,20.7,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
11,73,11,2023-12-17,Oregon,,UTSA,REG (Non-Conf),W 61-48,*,27,3,6,.500,0,0,3,6,.500,.500,1,1,1.000,1,6,7,2,2,3,3,1,7,8.6,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
12,74,12,2023-12-19,Oregon,@,Utah Tech,REG (Non-Conf),L 86-92,*,30,6,8,.750,0,0,6,8,.750,.750,5,5,1.000,5,4,9,2,0,1,1,0,17,19.6,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
13,75,13,2023-12-21,Oregon,N,Oklahoma State,REG (Non-Conf),W 70-63,*,24,6,14,.429,0,0,6,14,.429,.429,1,2,.500,1,5,6,2,0,3,3,4,13,6.3,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
14,76,14,2023-12-31,Oregon,@,Oregon State,REG (Conf),L 41-62,*,29,2,8,.250,0,0,2,8,.250,.250,2,4,.500,6,10,16,1,0,0,3,0,6,5.3,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
15,77,15,2024-01-05,Oregon,@,UCLA,REG (Conf),L 49-75,*,29,5,9,.556,0,0,5,9,.556,.556,4,6,.667,1,6,7,3,1,0,2,2,14,11.7,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
16,78,16,2024-01-07,Oregon,@,Southern California,REG (Conf),L 54-68,*,36,5,10,.500,0,0,5,10,.500,.500,0,2,.000,3,8,11,5,0,2,3,1,10,10.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
17,79,17,2024-01-12,Oregon,,Arizona State,REG (Conf),W 65-53,*,33,6,10,.600,0,0,6,10,.600,.600,2,7,.286,9,5,14,3,0,3,4,2,14,14.6,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
18,80,18,2024-01-14,Oregon,,Arizona,REG (Conf),W 70-68,*,34,4,6,.667,0,0,4,6,.667,.667,5,8,.625,3,9,12,2,3,2,7,3,13,11.6,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
19,81,19,2024-01-19,Oregon,@,Stanford,REG (Conf),L 63-88,*,27,6,8,.750,0,0,6,8,.750,.750,2,2,1.000,2,4,6,2,0,3,1,2,14,15.1,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
20,82,20,2024-01-21,Oregon,@,California,REG (Conf),L 57-66,*,37,7,12,.583,0,0,7,12,.583,.583,3,5,.600,5,9,14,2,0,2,1,1,17,18.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
21,83,21,2024-01-26,Oregon,,Utah,REG (Conf),L 48-58,*,38,6,9,.667,0,0,6,9,.667,.667,7,8,.875,2,14,16,2,0,1,5,4,19,15.8,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
22,84,22,2024-01-28,Oregon,,Colorado,REG (Conf),L 48-61,*,35,5,9,.556,0,0,5,9,.556,.556,2,2,1.000,5,12,17,0,1,2,0,1,12,16.8,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
23,85,23,2024-02-04,Oregon,,Oregon State,REG (Conf),L 60-64,*,36,6,12,.500,0,0,6,12,.500,.500,4,6,.667,4,14,18,1,0,0,2,2,16,14.1,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
24,86,24,2024-02-09,Oregon,@,Colorado,REG (Conf),L 57-90,*,30,4,10,.400,0,0,4,10,.400,.400,3,4,.750,3,5,8,2,1,0,1,0,11,10.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
25,87,25,2024-02-11,Oregon,@,Utah,REG (Conf),L 48-70,*,31,7,9,.778,0,0,7,9,.778,.778,1,1,1.000,3,9,12,4,0,1,3,0,15,16.8,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
26,88,26,2024-02-16,Oregon,,Southern California,REG (Conf),L 51-88,*,32,4,13,.308,0,0,4,13,.308,.308,2,4,.500,9,9,18,3,2,1,3,2,10,11.7,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
27,89,27,2024-02-18,Oregon,,UCLA,REG (Conf),L 55-74,*,29,4,9,.444,0,0,4,9,.444,.444,0,2,.000,4,1,5,0,0,0,0,3,8,4.4,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
28,90,28,2024-02-23,Oregon,@,Washington,REG (Conf),L 66-74,*,30,4,13,.308,0,0,4,13,.308,.308,2,2,1.000,7,14,21,1,2,1,6,5,10,7.0,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
29,91,29,2024-02-25,Oregon,@,Washington State,REG (Conf),L 61-71,*,32,9,15,.600,0,0,9,15,.600,.600,5,6,.833,9,6,15,0,0,1,0,0,23,24.5,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
30,92,30,2024-02-29,Oregon,,California,REG (Conf),L 59-62,*,28,5,12,.417,0,0,5,12,.417,.417,0,2,.000,6,5,11,2,1,1,2,1,10,9.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
31,93,31,2024-03-02,Oregon,,Stanford,REG (Conf),L 56-76,*,25,1,5,.200,0,0,1,5,.200,.200,6,11,.545,4,2,6,3,3,0,3,3,8,7.2,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
32,94,32,2024-03-06,Oregon,N,Colorado,CTOURN,L 30-79,*,22,2,5,.400,0,0,2,5,.400,.400,2,2,1.000,2,4,6,2,0,2,3,2,6,4.9,Phillipina Kyei,https://www.sports-reference.com/cbb/players/phillipina-kyei-1.html,oregon,2023-24
