ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,27,2,2021-11-13,California,@,San Francisco,REG (Non-Conf),W 70-41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sierra Richey,https://www.sports-reference.com/cbb/players/sierra-richey-1.html,california,2021-22
2,28,19,2022-02-16,California,,Cal St. L.A.,REG (Non-Conf),W 98-53,,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Sierra Richey,https://www.sports-reference.com/cbb/players/sierra-richey-1.html,california,2021-22
3,29,23,2022-02-26,California,,Washington State,REG (Conf),L 67-73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sierra Richey,https://www.sports-reference.com/cbb/players/sierra-richey-1.html,california,2021-22
