ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,89,1,2024-11-05,NC State,,East Tennessee State,REG (Non-Conf),W 80-55,*,6,0,1,.000,0,0,0,1,.000,.000,0,0,1,1,2,0,0,0,0,0,0,0.3,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,north-carolina-state,2024-25
2,90,2,2024-11-10,NC State,N,South Carolina,REG (Non-Conf),L 57-71,,7,2,3,.667,0,0,2,3,.667,.667,0,0,0,2,2,0,0,0,1,0,4,2.3,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,north-carolina-state,2024-25
3,91,3,2024-11-14,NC State,,Kent State,REG (Non-Conf),W 79-51,,6,1,2,.500,0,0,1,2,.500,.500,0,0,1,1,2,0,1,0,0,0,2,3.0,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,north-carolina-state,2024-25
4,92,4,2024-11-17,NC State,@,TCU,REG (Non-Conf),L 73-76,,11,0,1,.000,0,0,0,1,.000,.000,0,0,0,3,3,0,0,0,1,1,0,-1.2,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,north-carolina-state,2024-25
5,93,5,2024-11-21,NC State,,Coastal Carolina,REG (Non-Conf),W 89-68,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,1,1,0,0,0,1,0,2,1.0,Lizzy Williamson,https://www.sports-reference.com/cbb/players/lizzy-williamson-1.html,north-carolina-state,2024-25
