ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,8,10,2021-12-23,Southern Illinois,@,Indiana,REG (Non-Conf),L 37-70,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,Sydney Prochaska,https://www.sports-reference.com/cbb/players/sydney-prochaska-1.html,southern-illinois,2021-22
2,9,20,2022-02-09,Southern Illinois,@,Indiana State,REG (Conf),W 79-55,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sydney Prochaska,https://www.sports-reference.com/cbb/players/sydney-prochaska-1.html,southern-illinois,2021-22
3,10,23,2022-02-18,Southern Illinois,@,Bradley,REG (Conf),W 74-46,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sydney Prochaska,https://www.sports-reference.com/cbb/players/sydney-prochaska-1.html,southern-illinois,2021-22
4,11,26,2022-02-26,Southern Illinois,,Evansville,REG (Conf),W 80-66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sydney Prochaska,https://www.sports-reference.com/cbb/players/sydney-prochaska-1.html,southern-illinois,2021-22
5,12,27,2022-03-03,Southern Illinois,@,Loyola Chicago,REG (Conf),W 51-28,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Sydney Prochaska,https://www.sports-reference.com/cbb/players/sydney-prochaska-1.html,southern-illinois,2021-22
