ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,24,1,2023-11-07,Incarnate Word,,Our Lady,REG (Non-Conf),W 68-40,,15,1,6,.167,1,6,.167,0,0,,.250,0,0,1,2,3,0,0,0,0,1,3,0.1,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
2,25,2,2023-11-12,Incarnate Word,,New Mexico State,REG (Non-Conf),L 52-59,,11,2,4,.500,2,4,.500,0,0,,.750,0,0,0,0,0,0,0,0,2,1,6,1.6,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
3,26,3,2023-11-15,Incarnate Word,@,TCU,REG (Non-Conf),L 55-61,,2,1,3,.333,1,3,.333,0,0,,.500,0,0,1,0,1,0,0,0,0,0,3,2.0,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
4,27,4,2023-11-19,Incarnate Word,,Texas–Rio Grande Valley,REG (Non-Conf),W 67-57,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
5,28,5,2023-11-27,Incarnate Word,@,Prairie View A&M,REG (Non-Conf),W 57-44,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
6,29,6,2023-12-02,Incarnate Word,,Dallas Christian,REG (Non-Conf),W 103-52,,17,2,11,.182,0,7,.000,2,4,.500,.182,0,0,1,1,2,0,1,0,1,1,4,-2.3,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
7,30,7,2023-12-10,Incarnate Word,@,Tarleton State,REG (Non-Conf),W 57-42,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
8,31,8,2023-12-13,Incarnate Word,@,Texas Tech,REG (Non-Conf),L 35-76,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,1,0,0,1,0,0,-1.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
9,32,9,2023-12-16,Incarnate Word,,St. Edward's,REG (Non-Conf),W 57-49,,4,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
10,33,10,2023-12-20,Incarnate Word,,Texas Lutheran,REG (Non-Conf),W 70-36,,18,5,9,.556,3,6,.500,2,3,.667,.722,0,0,1,4,5,0,0,0,0,0,13,10.6,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
11,34,14,2024-01-11,Incarnate Word,@,Texas A&M–Commerce,REG (Conf),W 70-62,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
12,35,15,2024-01-13,Incarnate Word,@,Northwestern State,REG (Conf),W 63-57,,15,2,4,.500,2,4,.500,0,0,,.750,0,0,1,1,2,0,0,0,0,0,6,5.0,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
13,36,16,2024-01-18,Incarnate Word,,Nicholls State,REG (Conf),L 59-65,,10,3,5,.600,3,5,.600,0,0,,.900,0,0,1,1,2,0,0,0,0,1,9,7.3,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
14,37,17,2024-01-20,Incarnate Word,,McNeese State,REG (Conf),W 67-55,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,0,0,-0.4,Breelyn Sanborn,https://www.sports-reference.com/cbb/players/breelyn-sanborn-1.html,incarnate-word,2023-24
