player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/devin-stanback-1.html,Devin Stanback,14,SR,F-C,6-3,cal-poly,2019
https://www.sports-reference.com/cbb/players/dye-stahley-1.html,Dye Stahley,3,SR,G,5-6,cal-poly,2019
https://www.sports-reference.com/cbb/players/alicia-roufosse-1.html,Alicia Roufosse,23,JR,F,6-3,cal-poly,2019
https://www.sports-reference.com/cbb/players/hana-vesela-1.html,Hana Vesela,24,JR,F,6-4,cal-poly,2019
https://www.sports-reference.com/cbb/players/katie-nunnelley-1.html,Katie Nunnelley,15,SR,F,6-1,cal-poly,2019
https://www.sports-reference.com/cbb/players/maddie-willett-1.html,Maddie Willett,33,FR,G,5-11,cal-poly,2019
https://www.sports-reference.com/cbb/players/alli-hallberg-1.html,Alli Hallberg,32,FR,G,6-0,cal-poly,2019
https://www.sports-reference.com/cbb/players/kirsty-brown-1.html,Kirsty Brown,25,SO,F,6-3,cal-poly,2019
https://www.sports-reference.com/cbb/players/gianna-silvestri-1.html,Gianna Silvestri,31,FR,G,5-10,cal-poly,2019
https://www.sports-reference.com/cbb/players/malia-holt-1.html,Malia Holt,5,SO,G,5-6,cal-poly,2019
https://www.sports-reference.com/cbb/players/hannah-peterson-1.html,Hannah Peterson,22,SO,G,5-10,cal-poly,2019
https://www.sports-reference.com/cbb/players/jonni-smith-1.html,Jonni Smith,21,JR,G,5-11,cal-poly,2019
https://www.sports-reference.com/cbb/players/madison-lundquist-1.html,Madison Lundquist,30,FR,F,6-2,cal-poly,2019
https://www.sports-reference.com/cbb/players/kyra-jacks-1.html,Kyra Jacks,35,FR,G,5-10,cal-poly,2019
