player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/minyon-moore-1.html,Minyon Moore,3,JR,G,5-8,southern-california,2019
https://www.sports-reference.com/cbb/players/mariya-moore-1.html,Mariya Moore,4,SR,G,6-0,southern-california,2019
https://www.sports-reference.com/cbb/players/aliyah-mazyck-1.html,Aliyah Mazyck,21,SR,G,5-9,southern-california,2019
https://www.sports-reference.com/cbb/players/kayla-overbeck-1.html,Kayla Overbeck,1,JR,F,6-1,southern-california,2019
https://www.sports-reference.com/cbb/players/shalexxus-aaron-1.html,Shalexxus Aaron,0,FR,G,6-1,southern-california,2019
https://www.sports-reference.com/cbb/players/jatavia-tapley-1.html,Ja'Tavia Tapley,5,JR,F,6-3,southern-california,2019
https://www.sports-reference.com/cbb/players/asiah-jones-1.html,Asiah Jones,23,JR,F,6-3,southern-california,2019
https://www.sports-reference.com/cbb/players/desiree-caldwell-1.html,Desiree Caldwell,24,FR,G,5-8,southern-california,2019
https://www.sports-reference.com/cbb/players/cheyanne-wallace-1.html,Cheyanne Wallace,10,SR,F,6-0,southern-california,2019
https://www.sports-reference.com/cbb/players/jillian-archer-1.html,Jillian Archer,14,FR,F,6-2,southern-california,2019
https://www.sports-reference.com/cbb/players/kyerstin-galloway-1.html,Kyerstin Galloway,22,SO,G,5-5,southern-california,2019
https://www.sports-reference.com/cbb/players/danijela-milisic-1.html,Danijela Milisic,32,JR,F,6-4,southern-california,2019
