ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,30,1,2022-11-07,Niagara,@,Loyola (MD),REG (Non-Conf),W 64-55,*,30,7,13,.538,1,3,.333,6,10,.600,.577,2,3,.667,0,5,5,1,2,1,1,3,17,13.0,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
2,31,2,2022-11-12,Niagara,,La Salle,REG (Non-Conf),L 64-83,*,26,6,15,.400,0,3,.000,6,12,.500,.400,4,4,1.000,3,8,11,2,1,1,7,5,16,6.5,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
3,32,3,2022-11-16,Niagara,@,Colgate,REG (Non-Conf),L 68-78 (OT),*,35,9,22,.409,0,4,.000,9,18,.500,.409,4,4,1.000,5,9,14,1,7,0,7,4,22,15.5,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
4,33,5,2022-11-22,Niagara,@,Northwestern,REG (Non-Conf),L 38-76,*,27,4,20,.200,1,3,.333,3,17,.176,.225,5,8,.625,1,7,8,0,5,0,3,4,14,3.6,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
5,34,6,2022-11-25,Niagara,@,St. Mary's (CA),REG (Non-Conf),L 59-73,*,30,8,21,.381,1,5,.200,7,16,.438,.405,2,2,1.000,0,4,4,5,4,0,2,2,19,13.4,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
6,35,7,2022-11-26,Niagara,N,Maine,REG (Non-Conf),L 57-73,*,31,8,22,.364,0,5,.000,8,17,.471,.364,8,9,.889,1,1,2,1,3,0,2,4,24,12.5,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
7,36,8,2022-12-02,Niagara,@,St. Bonaventure,REG (Non-Conf),L 57-61,*,27,4,9,.444,0,1,.000,4,8,.500,.444,1,3,.333,5,4,9,4,6,1,4,5,9,11.7,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
8,37,9,2022-12-07,Niagara,,Buffalo,REG (Non-Conf),L 58-63,*,28,5,16,.313,1,6,.167,4,10,.400,.344,2,2,1.000,3,2,5,1,4,0,1,5,13,8.2,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
9,38,10,2022-12-17,Niagara,,Marist,REG (Conf),L 55-63,*,29,2,8,.250,0,1,.000,2,7,.286,.250,2,2,1.000,3,4,7,1,4,1,5,4,6,3.3,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
10,39,11,2022-12-19,Niagara,,Rider,REG (Conf),W 74-67,*,31,10,17,.588,4,5,.800,6,12,.500,.706,3,5,.600,2,3,5,5,1,1,2,4,27,22.2,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
11,40,12,2022-12-31,Niagara,@,Manhattan,REG (Conf),W 66-62,*,31,5,16,.313,0,2,.000,5,14,.357,.313,3,3,1.000,1,3,4,2,7,0,2,4,13,10.2,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
12,41,15,2023-01-07,Niagara,,Saint Peter's,REG (Conf),W 67-64,*,30,7,20,.350,1,2,.500,6,18,.333,.375,3,6,.500,5,5,10,1,6,2,3,4,18,14.1,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
13,42,16,2023-01-12,Niagara,@,Fairfield,REG (Conf),W 70-62 (OT),*,38,9,24,.375,2,4,.500,7,20,.350,.417,3,3,1.000,1,11,12,6,6,2,5,4,23,18.8,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
14,43,17,2023-01-14,Niagara,@,Rider,REG (Conf),W 67-55,*,28,6,16,.375,1,5,.200,5,11,.455,.406,3,4,.750,4,4,8,3,4,1,2,4,16,14.0,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
15,44,18,2023-01-19,Niagara,,Manhattan,REG (Conf),W 74-70,*,15,3,6,.500,1,2,.500,2,4,.500,.583,6,6,1.000,1,3,4,1,0,2,1,5,13,10.7,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
16,45,19,2023-01-25,Niagara,,Canisius,REG (Conf),W 82-70,*,33,3,9,.333,1,4,.250,2,5,.400,.389,6,8,.750,0,6,6,1,1,2,1,4,13,9.4,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
17,46,20,2023-01-28,Niagara,@,Mount St. Mary's,REG (Conf),W 73-54,*,29,7,23,.304,1,3,.333,6,20,.300,.326,2,4,.500,10,8,18,5,5,0,6,3,17,13.6,Aaliyah Parker,https://www.sports-reference.com/cbb/players/aaliyah-parker-1.html,niagara,2022-23
