ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Niagara,@,Loyola (MD),REG (Non-Conf),W 64-55,,14,1,3,.333,1,3,.333,0,0,,.500,0,0,0,1,1,3,0,0,0,1,3,3.3,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
2,2,2,2022-11-12,Niagara,,La Salle,REG (Non-Conf),L 64-83,,16,3,10,.300,3,7,.429,0,3,.000,.450,0,0,1,0,1,1,0,0,0,1,9,4.2,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
3,3,3,2022-11-16,Niagara,@,Colgate,REG (Non-Conf),L 68-78 (OT),,15,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,1,1,3,2,0,0,1,0,2.6,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
4,4,5,2022-11-22,Niagara,@,Northwestern,REG (Non-Conf),L 38-76,,20,0,3,.000,0,2,.000,0,1,.000,.000,0,0,1,0,1,0,1,0,3,0,0,-3.4,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
5,5,6,2022-11-25,Niagara,@,St. Mary's (CA),REG (Non-Conf),L 59-73,,14,0,4,.000,0,4,.000,0,0,,.000,0,0,0,1,1,1,0,0,0,1,0,-2.2,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
6,6,7,2022-11-26,Niagara,N,Maine,REG (Non-Conf),L 57-73,,10,0,2,.000,0,2,.000,0,0,,.000,0,0,0,2,2,0,1,0,1,0,0,-0.8,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
7,7,8,2022-12-02,Niagara,@,St. Bonaventure,REG (Non-Conf),L 57-61,,11,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
8,8,9,2022-12-07,Niagara,,Buffalo,REG (Non-Conf),L 58-63,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.8,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
9,9,10,2022-12-17,Niagara,,Marist,REG (Conf),L 55-63,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
10,10,14,2023-01-05,Niagara,,Quinnipiac,REG (Conf),W 67-64,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,1,0,0,1,0,0,-0.7,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
11,11,15,2023-01-07,Niagara,,Saint Peter's,REG (Conf),W 67-64,,3,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-2.4,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
12,12,18,2023-01-19,Niagara,,Manhattan,REG (Conf),W 74-70,,10,1,3,.333,1,3,.333,0,0,,.500,0,0,0,0,0,1,0,0,0,1,3,1.6,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
13,13,20,2023-01-28,Niagara,@,Mount St. Mary's,REG (Conf),W 73-54,,5,0,4,.000,0,2,.000,0,2,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-2.5,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
14,14,21,2023-02-02,Niagara,,Iona,REG (Conf),L 54-61,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
15,15,22,2023-02-09,Niagara,@,Saint Peter's,REG (Conf),W 80-51,,12,1,6,.167,1,6,.167,0,0,,.250,0,0,1,1,2,1,1,0,1,2,3,0.1,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
16,16,24,2023-02-15,Niagara,@,Canisius,REG (Conf),W 75-58,,8,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,0,0,0,1,0,1,0,0,-2.1,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
17,17,25,2023-02-19,Niagara,,Fairfield,REG (Conf),W 65-56 (OT),,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
18,18,26,2023-02-23,Niagara,@,Quinnipiac,REG (Conf),W 63-58,,5,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,1,3,2.3,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
19,19,27,2023-02-25,Niagara,@,Marist,REG (Conf),W 74-56,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0.6,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
20,20,28,2023-03-02,Niagara,,Siena,REG (Conf),W 86-62,,8,2,3,.667,2,2,1.000,0,1,.000,1.000,0,0,0,2,2,1,0,0,0,0,6,6.0,Shelby Fiddler,https://www.sports-reference.com/cbb/players/shelby-fiddler-1.html,niagara,2022-23
