ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,19,1,2024-11-05,Wisconsin,,Wright State,REG (Non-Conf),W 95-68,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
2,20,3,2024-11-13,Wisconsin,@,South Dakota State,REG (Non-Conf),L 57-79,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
3,21,4,2024-11-17,Wisconsin,,Milwaukee,REG (Non-Conf),W 82-45,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,1,0,0,0,0,0.6,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
4,22,7,2024-11-28,Wisconsin,N,San Diego State,REG (Non-Conf),L 67-73,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
5,23,13,2024-12-28,Wisconsin,@,Indiana,REG (Conf),L 52-83,,3,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,0,0,0,0,0,0,2,0,-2.9,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
6,24,19,2025-01-20,Wisconsin,@,Nebraska,REG (Conf),L 60-91,,3,0,2,.000,0,0,,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
7,25,23,2025-02-05,Wisconsin,,Southern California,REG (Conf),L 64-86,,3,0,2,.000,0,0,,0,2,.000,.000,0,0,1,0,1,1,0,0,1,0,0,-1.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
8,26,24,2025-02-09,Wisconsin,,Illinois,REG (Conf),L 51-74,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
9,27,25,2025-02-12,Wisconsin,@,Michigan State,REG (Conf),L 71-91,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
10,28,28,2025-02-26,Wisconsin,,UCLA,REG (Conf),L 61-91,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0.0,Leena Patibandla,https://www.sports-reference.com/cbb/players/leena-patibandla-1.html,wisconsin,2024-25
