ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,1,2023-11-06,Florida,,North Florida,REG (Non-Conf),W 82-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
2,17,3,2023-11-13,Florida,,Florida A&M,REG (Non-Conf),W 92-54,,9,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,1,1,0,1,0,0,1,0,-0.5,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
3,18,7,2023-11-29,Florida,@,Georgia Tech,REG (Non-Conf),W 68-58,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
4,19,9,2023-12-10,Florida,@,Tulsa,REG (Non-Conf),L 64-72,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
5,20,10,2023-12-17,Florida,@,Gardner-Webb,REG (Non-Conf),W 115-37,,6,0,0,,0,0,,0,0,,,0,0,1,0,1,0,1,0,0,0,0,1.7,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
6,21,11,2023-12-20,Florida,N,Michigan,REG (Non-Conf),W 82-65,,1,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
7,22,12,2023-12-30,Florida,,Winthrop,REG (Non-Conf),W 73-36,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
8,23,18,2024-01-25,Florida,@,Ole Miss,REG (Conf),L 70-81,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0.6,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
9,24,20,2024-02-04,Florida,@,Louisiana State,REG (Conf),L 66-106,,3,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
10,25,31,2024-03-08,Florida,N,Ole Miss,CTOURN,L 74-84,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
11,26,32,2024-03-21,Florida,,St. John's (NY),WBIT,L 60-79,,2,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0.3,Paige Clausen,https://www.sports-reference.com/cbb/players/paige-clausen-1.html,florida,2023-24
