ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,35,2,2024-11-07,St. Thomas,,Crown (MN),REG (Non-Conf),W 99-33,,6,0,0,,0,0,,0,0,,,0,0,0,3,3,1,1,1,1,1,0,1.9,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
2,36,4,2024-11-14,St. Thomas,@,Iowa State,REG (Non-Conf),L 47-80,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
3,37,7,2024-11-25,St. Thomas,,Macalester,REG (Non-Conf),W 84-43,,6,0,2,.000,0,0,,0,2,.000,.000,0,0,0,1,1,0,1,0,0,0,0,-0.1,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
4,38,10,2024-12-07,St. Thomas,@,Idaho,REG (Non-Conf),L 54-76,,3,0,2,.000,0,0,,0,2,.000,.000,0,0,1,0,1,0,0,0,0,0,0,-0.7,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
5,39,11,2024-12-14,St. Thomas,,Western Illinois,REG (Non-Conf),W 69-56,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
6,40,13,2024-12-28,St. Thomas,@,Eastern Michigan,REG (Non-Conf),W 81-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
7,41,15,2025-01-04,St. Thomas,,North Dakota State,REG (Conf),L 59-73,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
8,42,16,2025-01-09,St. Thomas,@,South Dakota,REG (Conf),L 60-77,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
9,43,23,2025-02-05,St. Thomas,,Omaha,REG (Conf),W 75-62,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
10,44,25,2025-02-12,St. Thomas,,North Dakota,REG (Conf),W 77-54,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,0,0,0,1.7,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
11,45,27,2025-02-22,St. Thomas,,South Dakota,REG (Conf),W 66-57,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Gabby Johnson,https://www.sports-reference.com/cbb/players/gabby-johnson-1.html,st-thomas-mn,2024-25
