ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,1,2021-11-11,Southern California,,Hawaii,REG (Non-Conf),W 90-50,,6,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,0,1,1,1,1,0,0,1,6,7.0,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
2,18,2,2021-11-14,Southern California,@,Virginia,REG (Non-Conf),W 65-48,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
3,19,3,2021-11-18,Southern California,,Western Michigan,REG (Non-Conf),W 80-50,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,0,2,2,1,0,0,1,0,0,-0.4,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
4,20,4,2021-11-20,Southern California,,Missouri State,REG (Non-Conf),L 41-67,,3,0,0,,0,0,,0,0,,,0,0,0,2,2,1,0,0,0,0,0,1.3,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
5,21,5,2021-11-25,Southern California,@,Seton Hall,REG (Non-Conf),W 79-65,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
6,22,7,2021-12-02,Southern California,,UC Irvine,REG (Non-Conf),W 78-69,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
7,23,9,2021-12-15,Southern California,,Cal State Northridge,REG (Non-Conf),W 76-51,,19,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,0,0,0,1,0,1,1,2,-0.1,Madison Campbell,https://www.sports-reference.com/cbb/players/madison-campbell-1.html,southern-california,2021-22
